SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
21,4.096,8,10,protocol,7.5,70,127,1.81429,0,0,0,1,0.983333,0.7375,0.475806,0.421429,0.421429,0.421429,0.421429,0.421429,0.430671
22,3.072,6,10,protocol,7.5,70,112,1.6,0,0,0,0.9,0.7,0.525,0.3,0.3,0.3,0.3,0.3,0.3,0.425735
23,2.048,4,10,protocol,7.5,70,90,1.28571,0,0,0,1,0.416667,0.25,0.149254,0.142857,0.142857,0.142857,0.142857,0.142857,0.420393
24,1.536,3,10,protocol,7.5,80,116,1.45,0,0,0,0.925,0.596774,0.298387,0.205556,0.185,0.168182,0.168182,0.168182,0.168182,0.422039
25,1.536,3,10,protocol,7.5,80,123,1.5375,0,0,0,1,0.5,0.333333,0.232558,0.2,0.181818,0.181818,0.181818,0.181818,0.421968
26,2.048,4,10,protocol,7.5,80,130,1.625,0,0,0,0.884615,0.5,0.291667,0.227273,0.175,0.159091,0.159091,0.159091,0.159091,0.416276
27,2.048,4,10,protocol,7.5,90,144,1.6,0,0,0,1,0.575,0.383333,0.23,0.147436,0.135294,0.135294,0.135294,0.135294,0.409203
28,2.048,4,10,protocol,7.5,90,158,1.75556,0,0,0,0.95,0.4375,0.291667,0.175,0.125,0.1,0.1,0.1,0.1,0.405377
29,2.048,4,10,protocol,7.5,90,171,1.9,0,0,0,1,0.45,0.310345,0.169811,0.138462,0.103448,0.103448,0.103448,0.103448,0.399559
30,0.512,1,10,protocol,7.5,90,146,1.62222,0,0,0,0.95,0.366667,0.22,0.104762,0.0846154,0.06875,0.06875,0.06875,0.06875,0.394302
31,0,0,10,protocol,7.5,90,170,1.88889,0,0,0,1,0.583333,0.35,0.175,0.125899,0.108696,0.108696,0.108696,0.108696,0.387358
32,0,0,10,protocol,7.5,100,200,2,0,0,0,1,0.7125,0.407143,0.212687,0.148438,0.117284,0.117284,0.117284,0.117284,0.380876
33,0,0,10,protocol,7.5,100,205,2.05,0,0,0,0,0.5875,0.297468,0.179389,0.125,0.0963115,0.0963115,0.0963115,0.0963115,0.375732
34,0,0,10,protocol,7.5,100,214,2.14,0,0,0,1,0.632353,0.272152,0.177686,0.120787,0.0873984,0.0873984,0.0873984,0.0873984,0.37475
35,0,0,10,protocol,7.5,100,176,1.76,0,0,0,0.75,0.416667,0.15625,0.104167,0.0739645,0.0502008,0.0502008,0.0502008,0.0502008,0.371757
36,0,0,10,protocol,7.5,100,173,1.73,0,0,0,0.8,0.25,0.1,0.0634921,0.05,0.0327869,0.0327869,0.0327869,0.0327869,0.36749
37,0,0,10,protocol,7.5,100,179,1.79,0,0,0,0.8,0.2,0.10596,0.0540541,0.0467836,0.0333333,0.0333333,0.0333333,0.0333333,0.363149
38,0,0,10,protocol,7.5,110,211,1.91818,20,19,0.95,0.875,0.5,0.274725,0.131579,0.113636,0.0844595,0.0844595,0.0844595,0.0844595,0.359706
39,0,0,10,protocol,7.5,110,222,2.01818,8,8,1,0.822222,0.637255,0.365169,0.170157,0.147727,0.107616,0.107616,0.107616,0.107616,0.35548
40,0,0,10,protocol,7.5,110,224,2.03636,0,0,0,0.916667,0.685185,0.355769,0.179612,0.167421,0.119355,0.119355,0.119355,0.119355,0.35172
41,0,0,10,protocol,7.5,120,247,2.05833,0,0,0,0.897436,0.666667,0.328358,0.197309,0.157143,0.122222,0.122222,0.122222,0.122222,0.347575
42,0,0,10,protocol,7.5,120,262,2.18333,0,0,0,0.942308,0.841667,0.31761,0.247549,0.179078,0.139503,0.139503,0.139503,0.139503,0.343655
43,0,0,10,protocol,7.5,120,258,2.15,0,0,0,0.958333,0.777778,0.30625,0.235577,0.17193,0.129288,0.129288,0.129288,0.129288,0.340222
44,0,0,10,protocol,7.5,130,256,1.96923,0,0,0,0.933333,0.570652,0.277778,0.203488,0.154412,0.119863,0.119863,0.119863,0.119863,0.337719
45,0,0,10,protocol,7.5,130,237,1.82308,0,0,0,0.897059,0.533333,0.266667,0.191235,0.142433,0.115108,0.115108,0.115108,0.115108,0.337335
46,0,0,10,protocol,7.5,130,226,1.73846,0,0,0,0.916667,0.5,0.259563,0.190763,0.136494,0.114458,0.114458,0.114458,0.114458,0.335227
47,0,0,10,protocol,7.5,140,267,1.90714,0,0,0,0.921429,0.507874,0.334197,0.223183,0.161654,0.132716,0.132716,0.132716,0.132716,0.332184
48,0,0,10,protocol,7.5,140,268,1.91429,0,0,0,0.942857,0.605505,0.356757,0.235714,0.172324,0.136082,0.136082,0.136082,0.136082,0.328902
49,0,0,10,protocol,7.5,150,309,2.06,16,16,1,0.9375,0.565891,0.350962,0.235484,0.179361,0.130125,0.130125,0.130125,0.130125,0.326289
50,0,0,10,protocol,7.5,150,338,2.25333,20,20,1,0.990741,0.66791,0.418224,0.296358,0.236772,0.161261,0.161261,0.161261,0.161261,0.323962
51,0,0,10,protocol,7.5,150,333,2.22,36,35,0.972222,0.9,0.649194,0.36758,0.263072,0.215818,0.151032,0.151032,0.151032,0.151032,0.321175
52,0,0,10,protocol,7.5,160,346,2.1625,68,68,1,0.966667,0.593168,0.361742,0.258108,0.210817,0.162139,0.162139,0.162139,0.162139,0.318327
53,0,0,10,protocol,7.5,160,310,1.9375,70,69,0.985714,0.959677,0.478659,0.300766,0.207672,0.174444,0.134648,0.134648,0.134648,0.134648,0.315845
54,0,0,10,protocol,7.5,160,302,1.8875,70,68,0.971429,0.928571,0.430723,0.280392,0.192204,0.156798,0.125439,0.125439,0.125439,0.125439,0.313601
55,0,0,10,protocol,7.5,170,350,2.05882,80,80,1,0.947368,0.519022,0.3659,0.253316,0.202331,0.160504,0.160504,0.160504,0.160504,0.313097
56,2.048,4,10,protocol,7.5,170,338,1.98824,68,67,0.985294,0.947674,0.539726,0.394,0.274373,0.211373,0.161211,0.161211,0.161211,0.161211,0.313136
57,1.536,3,10,protocol,7.5,170,328,1.92941,60,60,1,0.929412,0.531915,0.409836,0.288184,0.215054,0.159744,0.159744,0.159744,0.159744,0.313244
58,2.048,4,10,protocol,7.5,180,312,1.73333,66,64,0.969697,0.932927,0.562147,0.404472,0.269648,0.201417,0.147626,0.147626,0.147626,0.147626,0.311588
59,4.096,8,10,protocol,7.5,180,309,1.71667,68,65,0.955882,0.916667,0.576923,0.423913,0.285088,0.188588,0.144231,0.144231,0.144231,0.144231,0.311463
60,3.072,6,10,protocol,7.5,180,335,1.86111,60,60,1,0.9875,0.636646,0.481221,0.293696,0.199416,0.150514,0.150514,0.150514,0.150514,0.311359
61,2.048,4,10,protocol,7.5,190,305,1.60526,60,58,0.966667,0.941176,0.615625,0.428261,0.236495,0.17684,0.131333,0.131333,0.131333,0.131333,0.310281
62,2.048,4,10,protocol,7.5,190,284,1.49474,66,63,0.954545,0.928571,0.616667,0.388655,0.219715,0.166667,0.126194,0.126194,0.126194,0.126194,0.308708
63,2.048,4,10,protocol,7.5,200,286,1.43,60,60,1,0.94375,0.627586,0.30033,0.186475,0.145367,0.111931,0.111931,0.111931,0.111931,0.306801
64,2.048,4,10,protocol,7.5,200,273,1.365,58,57,0.982759,0.958333,0.567114,0.293403,0.167992,0.134554,0.10445,0.10445,0.10445,0.10445,0.30506
65,4.608,9,10,protocol,7.5,200,269,1.345,60,59,0.983333,0.934211,0.600694,0.311151,0.175101,0.139742,0.109079,0.109079,0.109079,0.109079,0.304646
66,4.096,8,10,protocol,7.5,210,332,1.58095,60,60,1,0.928571,0.71028,0.381271,0.215501,0.16839,0.133489,0.133489,0.133489,0.133489,0.304068
67,4.096,8,10,protocol,7.5,210,327,1.55714,62,62,1,0.894009,0.646199,0.353035,0.209677,0.162142,0.138645,0.138645,0.138645,0.138645,0.302853
68,4.096,8,10,protocol,7.5,210,341,1.62381,72,71,0.986111,0.922018,0.698795,0.363636,0.223507,0.172363,0.145181,0.145181,0.145181,0.145181,0.301469
69,4.096,8,10,protocol,7.5,220,316,1.43636,94,91,0.968085,0.943396,0.664596,0.324242,0.200562,0.159226,0.13375,0.13375,0.13375,0.13375,0.300037
70,4.096,8,10,protocol,7.5,220,303,1.37727,98,98,1,0.959596,0.626113,0.317771,0.19287,0.162558,0.141421,0.141421,0.141421,0.141421,0.298991
71,4.096,8,10,protocol,7.5,220,330,1.5,94,94,1,0.980198,0.614525,0.324484,0.204461,0.172956,0.152566,0.152566,0.152566,0.152566,0.298375
72,4.096,8,10,protocol,7.5,230,354,1.53913,70,70,1,0.965812,0.591787,0.384013,0.234226,0.194136,0.15635,0.15635,0.15635,0.15635,0.297345
73,4.096,8,10,protocol,7.5,230,367,1.59565,92,90,0.978261,0.956522,0.610577,0.430508,0.249509,0.205502,0.15679,0.15679,0.15679,0.15679,0.296129
74,4.096,8,10,protocol,7.5,230,409,1.77826,94,93,0.989362,0.977679,0.685644,0.473504,0.272638,0.231605,0.170252,0.170252,0.170252,0.170252,0.294961
75,4.096,8,10,protocol,7.5,240,419,1.74583,82,82,1,0.958015,0.659292,0.482982,0.271898,0.216255,0.168552,0.168552,0.168552,0.168552,0.294047
76,4.096,8,10,protocol,7.5,240,439,1.82917,106,105,0.990566,0.955645,0.713636,0.50974,0.292365,0.219734,0.178005,0.178005,0.178005,0.178005,0.293784
77,3.584,7,10,protocol,7.5,240,437,1.82083,98,95,0.969388,0.958015,0.745098,0.521441,0.270463,0.214085,0.171364,0.171364,0.171364,0.171364,0.293856
78,4.096,8,10,protocol,7.5,250,501,2.004,112,112,1,0.961538,0.795833,0.560117,0.30609,0.236094,0.191191,0.191191,0.191191,0.191191,0.293068
79,3.584,7,10,protocol,7.5,250,465,1.86,124,120,0.967742,0.897661,0.711066,0.47019,0.282573,0.208534,0.171612,0.171612,0.171612,0.171612,0.292776
80,4.096,8,10,protocol,7.5,260,505,1.94231,88,86,0.977273,0.910714,0.752964,0.446659,0.294436,0.208425,0.170852,0.170852,0.170852,0.170852,0.292389
81,4.096,8,10,protocol,7.5,260,503,1.93462,107,103,0.962617,0.961039,0.702206,0.444186,0.285501,0.206263,0.173953,0.173953,0.173953,0.173953,0.292017
82,5.632,11,10,protocol,7.5,260,502,1.93077,114,111,0.973684,0.92053,0.61526,0.439675,0.283259,0.209624,0.173535,0.173535,0.173535,0.173535,0.293321
83,5.12,10,10,protocol,7.5,260,560,2.15385,90,90,1,0.935754,0.666159,0.486637,0.327586,0.244134,0.203256,0.203256,0.203256,0.203256,0.294237
84,6.144,12,10,protocol,7.5,270,612,2.26667,100,96,0.96,0.924528,0.765957,0.529412,0.369501,0.279689,0.240918,0.240918,0.240918,0.240918,0.294459
85,5.12,10,10,protocol,7.5,270,580,2.14815,116,111,0.956897,0.913043,0.701909,0.46771,0.336146,0.275346,0.235236,0.235236,0.235236,0.235236,0.295292
86,6.144,12,10,protocol,7.5,280,597,2.13214,106,105,0.990566,0.919725,0.674699,0.454874,0.326425,0.270677,0.229927,0.229927,0.229927,0.229927,0.295793
87,6.144,12,10,protocol,7.5,280,558,1.99286,136,130,0.955882,0.884615,0.601017,0.400847,0.306744,0.255124,0.216179,0.216179,0.216179,0.216179,0.296156
88,6.144,12,10,protocol,7.5,280,611,2.18214,148,145,0.97973,0.927273,0.598608,0.427152,0.347241,0.271008,0.232432,0.232432,0.232432,0.232432,0.296063
89,6.144,12,10,protocol,7.5,290,686,2.36552,146,146,1,0.934109,0.61753,0.488959,0.395913,0.309381,0.263381,0.263381,0.263381,0.263381,0.295776
90,6.144,12,10,protocol,7.5,290,683,2.35517,152,146,0.960526,0.896491,0.618056,0.481453,0.389619,0.312437,0.262205,0.262205,0.262205,0.262205,0.295746
91,4.608,9,10,protocol,7.5,290,751,2.58966,176,171,0.971591,0.914286,0.67767,0.547022,0.44402,0.364681,0.283279,0.283279,0.283279,0.283279,0.295556
92,4.096,8,10,protocol,7.5,300,746,2.48667,168,160,0.952381,0.863905,0.624564,0.533482,0.416376,0.340456,0.275875,0.275875,0.275875,0.275875,0.29493
93,3.584,7,10,protocol,7.5,300,793,2.64333,150,146,0.973333,0.921687,0.676157,0.558003,0.453461,0.344828,0.289303,0.289303,0.289303,0.289303,0.294124
94,0.512,1,10,protocol,7.5,310,768,2.47742,236,230,0.974576,0.91369,0.666667,0.512684,0.427617,0.325424,0.264828,0.264828,0.264828,0.264828,0.29426
95,2.048,4,10,protocol,7.5,310,747,2.40968,284,273,0.961268,0.922287,0.66341,0.497337,0.41408,0.31519,0.260188,0.260188,0.260188,0.260188,0.294131
96,2.048,4,10,protocol,7.5,310,754,2.43226,224,218,0.973214,0.928375,0.686703,0.505362,0.39831,0.320306,0.262535,0.262535,0.262535,0.262535,0.293786
97,2.048,4,10,protocol,7.5,320,707,2.20938,170,168,0.988235,0.882948,0.641561,0.476415,0.353854,0.275956,0.222187,0.222187,0.222187,0.222187,0.29401
98,2.048,4,10,protocol,7.5,320,713,2.22812,190,187,0.984211,0.884731,0.660185,0.471561,0.352796,0.278733,0.224003,0.224003,0.224003,0.224003,0.294101
99,2.048,4,10,protocol,7.5,320,698,2.18125,194,188,0.969072,0.878261,0.664762,0.462252,0.333971,0.266209,0.214637,0.214637,0.214637,0.214637,0.293881
100,2.048,4,10,protocol,7.5,320,699,2.18438,166,162,0.975904,0.88806,0.665714,0.469128,0.328169,0.257743,0.210796,0.210796,0.210796,0.210796,0.293526
101,2.048,4,10,protocol,7.5,320,677,2.11563,166,155,0.933735,0.85873,0.638679,0.448939,0.314299,0.243001,0.201488,0.201488,0.201488,0.201488,0.293816
102,2.048,4,10,protocol,7.5,320,651,2.03437,156,146,0.935897,0.847682,0.625962,0.413596,0.289591,0.232334,0.190018,0.190018,0.190018,0.190018,0.293655
103,2.048,4,10,protocol,7.5,320,642,2.00625,174,166,0.954023,0.878571,0.611429,0.396296,0.284071,0.229122,0.189046,0.189046,0.189046,0.189046,0.293524
104,2.048,4,10,protocol,7.5,320,602,1.88125,152,149,0.980263,0.87931,0.570616,0.35102,0.266726,0.214311,0.178001,0.178001,0.178001,0.178001,0.293285
105,2.048,4,10,protocol,7.5,320,541,1.69063,110,108,0.981818,0.835294,0.514259,0.30879,0.238958,0.189029,0.158791,0.158791,0.158791,0.158791,0.293101
106,2.048,4,10,protocol,7.5,320,587,1.83438,148,145,0.97973,0.871369,0.500853,0.326837,0.258363,0.205173,0.170838,0.170838,0.170838,0.170838,0.292825
107,3.072,6,10,protocol,7.5,320,631,1.97188,174,168,0.965517,0.87574,0.479848,0.359749,0.269083,0.221715,0.184719,0.184719,0.184719,0.184719,0.293293
108,5.12,10,10,protocol,7.5,320,674,2.10625,184,176,0.956522,0.863322,0.5,0.391405,0.281537,0.231934,0.199173,0.199173,0.199173,0.199173,0.294385
109,6.144,12,10,protocol,7.5,320,751,2.34687,216,206,0.953704,0.887302,0.57592,0.422385,0.307032,0.256489,0.223379,0.223379,0.223379,0.223379,0.294945
110,6.656,13,10,protocol,7.5,320,700,2.1875,260,245,0.942308,0.847222,0.574713,0.373134,0.288541,0.23989,0.206856,0.206856,0.206856,0.206856,0.295175
111,8.192,16,10,protocol,7.5,320,723,2.25937,272,261,0.959559,0.909938,0.619007,0.378732,0.300374,0.251216,0.213905,0.213905,0.213905,0.213905,0.295465
112,13.824,27,10,protocol,7.5,320,689,2.15313,292,276,0.945205,0.868098,0.61463,0.377121,0.283773,0.234673,0.200992,0.200992,0.200992,0.200992,0.296469
113,8.192,16,10,protocol,7.5,320,665,2.07812,248,239,0.96371,0.833333,0.568376,0.375282,0.274793,0.226037,0.194558,0.194558,0.194558,0.194558,0.296695
114,8.192,16,10,protocol,7.5,320,613,1.91562,222,210,0.945946,0.834471,0.512542,0.367506,0.25778,0.214486,0.181899,0.181899,0.181899,0.181899,0.296918
115,6.144,12,10,protocol,7.5,320,659,2.05938,194,190,0.979381,0.872302,0.529743,0.416561,0.290053,0.228186,0.198554,0.198554,0.198554,0.198554,0.297059
116,6.144,12,10,protocol,7.5,320,647,2.02188,192,187,0.973958,0.88488,0.534711,0.400867,0.289097,0.231402,0.19535,0.19535,0.19535,0.19535,0.297038
117,6.144,12,10,protocol,7.5,320,653,2.04062,192,185,0.963542,0.85786,0.577876,0.399878,0.298037,0.238844,0.195978,0.195978,0.195978,0.195978,0.296936
118,6.144,12,10,protocol,7.5,320,657,2.05313,172,164,0.953488,0.876667,0.586607,0.408075,0.301376,0.241722,0.206604,0.206604,0.206604,0.206604,0.297318
119,6.144,12,10,protocol,7.5,320,699,2.18438,148,143,0.966216,0.911765,0.594894,0.446931,0.318596,0.259273,0.224398,0.224398,0.224398,0.224398,0.29743
120,6.144,12,10,protocol,7.5,320,734,2.29375,96,96,1,0.931818,0.653606,0.465736,0.340761,0.275319,0.234505,0.234505,0.234505,0.234505,0.29742
121,6.144,12,10,protocol,7.5,320,674,2.10625,94,91,0.968085,0.874388,0.627561,0.42125,0.329746,0.257645,0.216581,0.216581,0.216581,0.216581,0.297336
122,5.632,11,10,protocol,7.5,320,658,2.05625,86,84,0.976744,0.901786,0.648915,0.40122,0.329329,0.255832,0.212532,0.212532,0.212532,0.212532,0.297863
123,5.632,11,10,protocol,7.5,320,604,1.8875,156,152,0.974359,0.91875,0.583012,0.368742,0.314583,0.241022,0.195469,0.195469,0.195469,0.195469,0.297914
124,6.144,12,10,protocol,7.5,320,579,1.80937,148,144,0.972973,0.912863,0.568762,0.355215,0.300623,0.235366,0.187016,0.187016,0.187016,0.187016,0.298069
125,6.144,12,10,protocol,7.5,320,580,1.8125,154,149,0.967532,0.90239,0.596708,0.362274,0.295918,0.240464,0.189419,0.189419,0.189419,0.189419,0.298096
126,6.144,12,10,protocol,7.5,320,641,2.00312,148,144,0.972973,0.928309,0.670502,0.413015,0.323574,0.262061,0.209751,0.209751,0.209751,0.209751,0.298052
127,5.12,10,10,protocol,7.5,320,618,1.93125,128,126,0.984375,0.89313,0.63843,0.410359,0.308691,0.253071,0.202557,0.202557,0.202557,0.202557,0.2981
128,4.096,8,10,protocol,7.5,320,635,1.98438,98,97,0.989796,0.935223,0.642713,0.425033,0.318455,0.263704,0.204049,0.204049,0.204049,0.204049,0.298183
129,4.096,8,10,protocol,7.5,320,615,1.92188,126,122,0.968254,0.912134,0.632716,0.403014,0.316358,0.258186,0.198004,0.198004,0.198004,0.198004,0.298444
130,4.096,8,10,protocol,7.5,320,612,1.9125,160,158,0.9875,0.938326,0.651064,0.396373,0.316116,0.249592,0.19896,0.19896,0.19896,0.19896,0.298389
131,4.096,8,10,protocol,7.5,320,539,1.68437,178,166,0.932584,0.889952,0.566772,0.356481,0.281315,0.21813,0.175799,0.175799,0.175799,0.175799,0.298243
132,4.096,8,10,protocol,7.5,320,538,1.68125,164,161,0.981707,0.871671,0.560417,0.36059,0.271033,0.21477,0.177969,0.177969,0.177969,0.177969,0.298119
133,4.096,8,10,protocol,7.5,320,542,1.69375,144,141,0.979167,0.899533,0.585313,0.361333,0.265426,0.214739,0.184103,0.184103,0.184103,0.184103,0.298165
134,4.096,8,10,protocol,7.5,320,499,1.55937,167,165,0.988024,0.910448,0.550773,0.323816,0.246298,0.197389,0.171242,0.171242,0.171242,0.171242,0.298031
135,4.096,8,10,protocol,7.5,320,510,1.59375,160,156,0.975,0.936111,0.574324,0.325048,0.251479,0.201104,0.175258,0.175258,0.175258,0.175258,0.298016
136,4.096,8,10,protocol,7.5,320,479,1.49687,166,160,0.963855,0.9,0.536996,0.308634,0.234344,0.195192,0.166146,0.166146,0.166146,0.166146,0.297876
137,4.096,8,10,protocol,7.5,320,462,1.44375,154,146,0.948052,0.817259,0.485294,0.286068,0.227362,0.190123,0.157303,0.157303,0.157303,0.157303,0.297778
138,4.096,8,10,protocol,7.5,320,512,1.6,120,116,0.966667,0.872038,0.517172,0.31411,0.250244,0.212978,0.172217,0.172217,0.172217,0.172217,0.297722
139,6.144,12,10,protocol,7.5,320,514,1.60625,114,109,0.95614,0.88729,0.511952,0.307049,0.250487,0.211697,0.174949,0.174949,0.174949,0.174949,0.29805
140,6.144,12,10,protocol,7.5,320,555,1.73438,126,124,0.984127,0.878995,0.56288,0.326471,0.272861,0.22379,0.190853,0.190853,0.190853,0.190853,0.298254
141,6.144,12,10,protocol,7.5,320,508,1.5875,152,145,0.953947,0.831224,0.548596,0.299882,0.246842,0.203363,0.176266,0.176266,0.176266,0.176266,0.298265
142,6.144,12,10,protocol,7.5,320,527,1.64688,192,188,0.979167,0.908898,0.577851,0.315191,0.250714,0.211987,0.184524,0.184524,0.184524,0.184524,0.298173
143,6.144,12,10,protocol,7.5,320,541,1.69063,214,209,0.976636,0.936937,0.589325,0.324146,0.257619,0.2164,0.187587,0.187587,0.187587,0.187587,0.298354
144,6.144,12,10,protocol,7.5,320,510,1.59375,206,199,0.966019,0.909722,0.569196,0.30321,0.242857,0.204819,0.176838,0.176838,0.176838,0.176838,0.29831
145,6.144,12,10,protocol,7.5,320,483,1.50937,178,174,0.977528,0.902381,0.52443,0.295956,0.224651,0.194444,0.168175,0.168175,0.168175,0.168175,0.298257
146,6.144,12,10,protocol,7.5,320,497,1.55313,148,145,0.97973,0.89899,0.523158,0.30679,0.235545,0.19691,0.172569,0.172569,0.172569,0.172569,0.298212
147,6.144,12,10,protocol,7.5,320,517,1.61563,120,119,0.991667,0.904282,0.527013,0.321118,0.249157,0.200699,0.178276,0.178276,0.178276,0.178276,0.298139
148,6.144,12,10,protocol,7.5,320,482,1.50625,120,115,0.958333,0.800448,0.488844,0.30545,0.238969,0.1861,0.164505,0.164505,0.164505,0.164505,0.298113
149,6.144,12,10,protocol,7.5,320,537,1.67813,124,121,0.975806,0.890135,0.551335,0.339873,0.263235,0.209275,0.183151,0.183151,0.183151,0.183151,0.298171
150,6.144,12,10,protocol,7.5,320,525,1.64062,142,140,0.985915,0.913146,0.556734,0.329774,0.257985,0.204121,0.177966,0.177966,0.177966,0.177966,0.298436
151,6.144,12,10,protocol,7.5,320,572,1.7875,180,179,0.994444,0.955665,0.60021,0.346667,0.283449,0.220339,0.193243,0.193243,0.193243,0.193243,0.298464
152,6.144,12,10,protocol,7.5,320,554,1.73125,160,157,0.98125,0.893229,0.577083,0.334541,0.274802,0.213241,0.188307,0.188307,0.188307,0.188307,0.298428
153,6.144,12,10,protocol,7.5,320,569,1.77812,130,128,0.984615,0.905263,0.581205,0.351669,0.283085,0.221746,0.1956,0.1956,0.1956,0.1956,0.298352
154,6.144,12,10,protocol,7.5,320,526,1.64375,94,93,0.989362,0.857909,0.520792,0.328135,0.256335,0.20725,0.181755,0.181755,0.181755,0.181755,0.298394
155,6.144,12,10,protocol,7.5,320,561,1.75313,100,98,0.98,0.87037,0.533777,0.35283,0.270753,0.219312,0.194724,0.194724,0.194724,0.194724,0.298333
156,6.144,12,10,protocol,7.5,320,496,1.55,94,92,0.978723,0.817881,0.470588,0.314322,0.242661,0.192025,0.173305,0.173305,0.173305,0.173305,0.298278
157,6.144,12,10,protocol,7.5,320,407,1.27188,86,84,0.976744,0.81,0.377551,0.260563,0.202085,0.159358,0.142208,0.142208,0.142208,0.142208,0.298203
158,6.144,12,10,protocol,7.5,320,447,1.39688,120,116,0.966667,0.879433,0.451515,0.28876,0.223612,0.175984,0.157394,0.157394,0.157394,0.157394,0.29816
159,6.144,12,10,protocol,7.5,320,470,1.46875,120,120,1,0.898649,0.490605,0.304404,0.237614,0.185112,0.165493,0.165493,0.165493,0.165493,0.298141
160,6.144,12,10,protocol,7.5,320,463,1.44687,120,118,0.983333,0.903125,0.492553,0.307029,0.239153,0.183876,0.164184,0.164184,0.164184,0.164184,0.298331
161,6.144,12,10,protocol,7.5,320,434,1.35625,120,115,0.958333,0.859375,0.455882,0.304348,0.22487,0.1736,0.154448,0.154448,0.154448,0.154448,0.298546
162,6.144,12,10,protocol,7.5,320,469,1.46562,122,121,0.991803,0.878125,0.484504,0.330282,0.247755,0.188051,0.1675,0.1675,0.1675,0.1675,0.298534
163,6.144,12,10,protocol,7.5,320,467,1.45938,120,116,0.966667,0.834808,0.486458,0.327489,0.257726,0.189376,0.167865,0.167865,0.167865,0.167865,0.29847
164,6.144,12,10,protocol,7.5,320,519,1.62187,128,125,0.976562,0.910828,0.546316,0.360417,0.291246,0.209612,0.185755,0.185755,0.185755,0.185755,0.298581
165,6.144,12,10,protocol,7.5,320,501,1.56563,134,131,0.977612,0.923333,0.531847,0.352817,0.280201,0.209098,0.179957,0.179957,0.179957,0.179957,0.298536
166,6.144,12,10,protocol,7.5,320,482,1.50625,120,118,0.983333,0.90566,0.517167,0.331044,0.270483,0.203033,0.172266,0.172266,0.172266,0.172266,0.298487
