SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
22,0,0,10,protocol,7.5,90,68,0.755556,0,0,0,0,0.9,0.3,0.225,0.18,0.142857,0.142857,0.142857,0.142857,11188.3
23,0,0,10,protocol,7.5,90,62,0.688889,0,0,0,0,1,0.47619,0.227273,0.2,0.142857,0.142857,0.142857,0.142857,10289.9
24,0,0,10,protocol,7.5,100,62,0.62,0,0,0,0,0.411765,0.233333,0.14,0.14,0.1,0.1,0.1,0.1,9461.35
25,0,0,10,protocol,7.5,100,46,0.46,0,0,0,0,0,0,0,0,0,0,0,0,8811.77
26,0,0,10,protocol,7.5,110,82,0.745455,20,20,1,1,0.3,0.179104,0.15,0.133333,0.0857143,0.0857143,0.0857143,0.0857143,8210.59
27,0,0,10,protocol,7.5,110,100,0.909091,0,0,0,1,0.5,0.285714,0.229885,0.20202,0.142857,0.142857,0.142857,0.142857,7658.08
28,0,0,10,protocol,7.5,110,102,0.927273,0,0,0,1,0.5,0.285714,0.222222,0.2,0.152672,0.152672,0.152672,0.152672,7193.68
29,0,0,10,protocol,7.5,120,127,1.05833,10,10,1,1,0.487805,0.25,0.217391,0.17094,0.129032,0.129032,0.129032,0.129032,6750.02
30,0,0,10,protocol,7.5,120,117,0.975,20,20,1,0.9,0.4,0.24,0.183673,0.15,0.1125,0.1125,0.1125,0.1125,6355.55
31,0,0,10,protocol,7.5,130,153,1.17692,20,20,1,1,0.47,0.283133,0.195833,0.156667,0.123684,0.123684,0.123684,0.123684,5978.41
32,0,0,10,protocol,7.5,130,156,1.2,20,20,1,1,0.53,0.368056,0.220833,0.176667,0.139474,0.139474,0.139474,0.139474,5641.51
33,199.168,389,10,protocol,7.5,130,151,1.16154,20,20,1,0.795455,0.573171,0.29375,0.195833,0.156667,0.125,0.125,0.125,0.125,4489.89
34,662.528,1294,10,protocol,7.5,140,168,1.2,40,39,0.975,0.825,0.55,0.3,0.20625,0.173684,0.149321,0.149321,0.149321,0.149321,2880.01
35,686.08,1340,10,protocol,7.5,140,170,1.21429,40,40,1,0.85,0.53125,0.309091,0.21519,0.17801,0.145923,0.145923,0.145923,0.145923,2113.19
36,677.888,1324,10,protocol,7.5,150,173,1.15333,30,29,0.966667,0.875,0.454545,0.301724,0.238095,0.166667,0.12963,0.12963,0.12963,0.12963,1667.5
37,667.136,1303,10,protocol,7.5,150,197,1.31333,20,20,1,0.9375,0.55,0.4,0.27673,0.192982,0.162362,0.162362,0.162362,0.162362,1373.49
38,654.336,1278,10,protocol,7.5,160,226,1.4125,40,40,1,0.983333,0.68,0.523077,0.382022,0.272,0.219355,0.219355,0.219355,0.219355,1163.14
39,655.36,1280,10,protocol,7.5,160,217,1.35625,40,40,1,0.928571,0.63,0.484615,0.35,0.252,0.207237,0.207237,0.207237,0.207237,1010.44
40,672.768,1314,10,protocol,7.5,160,200,1.25,40,39,0.975,0.8875,0.555,0.388112,0.308333,0.23029,0.183168,0.183168,0.183168,0.183168,893.132
41,685.056,1338,10,protocol,7.5,170,199,1.17059,20,20,1,0.85,0.522059,0.373684,0.308696,0.258182,0.191892,0.191892,0.191892,0.191892,799.323
42,459.776,898,10,protocol,7.5,170,176,1.03529,20,20,1,0.860656,0.454887,0.318421,0.263043,0.224074,0.164402,0.164402,0.164402,0.164402,739.757
43,0,0,10,protocol,7.5,180,174,0.966667,22,22,1,0.909091,0.45935,0.269048,0.212406,0.170695,0.128702,0.128702,0.128702,0.128702,724.114
44,0,0,10,protocol,7.5,180,181,1.00556,20,19,0.95,0.94,0.580357,0.309524,0.245283,0.187861,0.152582,0.152582,0.152582,0.152582,685.078
45,0,0,10,protocol,7.5,180,167,0.927778,20,15,0.75,0.836538,0.59,0.280952,0.227799,0.17052,0.137209,0.137209,0.137209,0.137209,629.172
46,0,0,10,protocol,7.5,190,175,0.921053,20,19,0.95,0.9,0.56,0.27451,0.224,0.151351,0.119658,0.119658,0.119658,0.119658,581.763
47,0,0,10,protocol,7.5,190,162,0.852632,20,17,0.85,0.869565,0.561111,0.2525,0.202,0.138356,0.109783,0.109783,0.109783,0.109783,541.054
48,0,0,10,protocol,7.5,190,163,0.857895,24,22,0.916667,0.95,0.505556,0.239474,0.175,0.125,0.0957895,0.0957895,0.0957895,0.0957895,506.05
49,0,0,10,protocol,7.5,200,159,0.795,40,35,0.875,0.883333,0.481818,0.23348,0.177852,0.128641,0.0981481,0.0981481,0.0981481,0.0981481,476.542
50,0,0,10,protocol,7.5,200,163,0.815,46,48,1,1,0.637755,0.264831,0.215517,0.159847,0.117702,0.117702,0.117702,0.117702,454.48
51,0,0,10,protocol,7.5,210,173,0.82381,60,60,1,0.981481,0.657303,0.219101,0.195,0.138626,0.103908,0.103908,0.103908,0.103908,449.73
52,0,0,10,protocol,7.5,210,171,0.814286,52,52,1,0.98,0.622222,0.208178,0.186667,0.130233,0.0992908,0.0992908,0.0992908,0.0992908,445.047
53,0,0,10,protocol,7.5,220,152,0.690909,60,59,0.983333,0.95,0.461905,0.184411,0.139568,0.0932692,0.0686969,0.0686969,0.0686969,0.0686969,440.276
54,620.032,1211,10,protocol,7.5,220,162,0.736364,52,51,0.980769,0.91,0.428571,0.207692,0.156749,0.0987203,0.0772532,0.0772532,0.0772532,0.0772532,425.279
55,1119.23,2186,10,protocol,7.5,220,164,0.745455,40,40,1,0.875,0.411538,0.219262,0.155523,0.0941901,0.0758865,0.0758865,0.0758865,0.0758865,404.048
56,1064.96,2080,10,protocol,7.5,230,221,0.96087,40,40,1,0.980769,0.583333,0.343137,0.239071,0.140449,0.110202,0.110202,0.110202,0.110202,385.184
57,596.992,1166,10,protocol,7.5,230,212,0.921739,60,55,0.916667,0.925,0.558442,0.348178,0.247839,0.13522,0.1067,0.1067,0.1067,0.1067,373.169
58,0,0,10,protocol,7.5,240,168,0.7,60,58,0.966667,0.908333,0.4125,0.265594,0.194118,0.10443,0.0811808,0.0811808,0.0811808,0.0811808,367.757
59,0,0,10,protocol,7.5,240,182,0.758333,60,58,0.966667,0.928571,0.480132,0.282101,0.197011,0.112403,0.091425,0.091425,0.091425,0.091425,362.49
60,0,0,10,protocol,7.5,240,185,0.770833,60,60,1,0.99,0.501672,0.289575,0.196335,0.113293,0.0943396,0.0943396,0.0943396,0.0943396,357.415
61,0,0,10,protocol,7.5,250,188,0.752,75,74,0.986667,0.99,0.431953,0.265455,0.167816,0.101671,0.0851809,0.0851809,0.0851809,0.0851809,352.279
62,0,0,10,protocol,7.5,250,189,0.756,80,77,0.9625,0.915094,0.444785,0.243289,0.165525,0.101969,0.0837182,0.0837182,0.0837182,0.0837182,347.275
63,935.424,1827,10,protocol,7.5,260,217,0.834615,80,76,0.95,0.919118,0.480447,0.262195,0.172345,0.115903,0.0922747,0.0922747,0.0922747,0.0922747,332.758
64,1153.02,2252,10,protocol,7.5,260,216,0.830769,80,77,0.9625,0.893333,0.473262,0.268997,0.181725,0.121067,0.0947537,0.0947537,0.0947537,0.0947537,317.453
65,1129.47,2206,10,protocol,7.5,260,265,1.01923,80,78,0.975,0.95,0.590909,0.337405,0.223232,0.157407,0.115104,0.115104,0.115104,0.115104,303.409
66,1071.62,2093,10,protocol,7.5,270,295,1.09259,80,76,0.95,0.938202,0.637056,0.380303,0.232407,0.170401,0.124381,0.124381,0.124381,0.124381,290.646
67,1100.29,2149,10,protocol,7.5,270,292,1.08148,98,96,0.979592,0.937799,0.672131,0.345021,0.228625,0.162591,0.121302,0.121302,0.121302,0.121302,279.402
68,1110.02,2168,10,protocol,7.5,280,286,1.02143,100,95,0.95,0.927273,0.669355,0.355714,0.225136,0.159004,0.121701,0.121701,0.121701,0.121701,268.985
69,1162.75,2271,10,protocol,7.5,280,290,1.03571,114,110,0.964912,0.949074,0.609756,0.343407,0.220848,0.159236,0.12219,0.12219,0.12219,0.12219,259.098
70,1111.55,2171,10,protocol,7.5,290,299,1.03103,120,115,0.958333,0.886861,0.6,0.335714,0.226324,0.166274,0.127717,0.127717,0.127717,0.127717,250.024
71,1107.46,2163,10,protocol,7.5,290,320,1.10345,120,118,0.983333,0.9375,0.626033,0.35858,0.231829,0.184644,0.136671,0.136671,0.136671,0.136671,241.497
72,1165.82,2277,10,protocol,7.5,290,312,1.07586,120,114,0.95,0.882576,0.527629,0.332584,0.221557,0.182266,0.133273,0.133273,0.133273,0.133273,233.453
73,1170.94,2287,10,protocol,7.5,290,336,1.15862,134,124,0.925373,0.87218,0.546233,0.328866,0.237705,0.193803,0.144868,0.144868,0.144868,0.144868,225.868
74,1166.34,2278,10,protocol,7.5,300,371,1.23667,151,141,0.933775,0.875,0.576797,0.365424,0.264222,0.208876,0.158154,0.158154,0.158154,0.158154,218.652
75,1263.62,2468,10,protocol,7.5,300,319,1.06333,168,128,0.761905,0.731778,0.454407,0.310166,0.219853,0.175882,0.133841,0.133841,0.133841,0.133841,208.086
76,886.784,1732,10,protocol,7.5,310,293,0.945161,204,141,0.691176,0.605911,0.397418,0.279798,0.199281,0.157119,0.119294,0.119294,0.119294,0.119294,198.374
77,822.784,1607,10,protocol,7.5,310,290,0.935484,222,141,0.635135,0.576555,0.388571,0.280992,0.191819,0.148878,0.113333,0.113333,0.113333,0.113333,189.327
78,980.48,1915,10,protocol,7.5,320,358,1.11875,212,150,0.707547,0.686695,0.511429,0.348928,0.232468,0.178821,0.139137,0.139137,0.139137,0.139137,181.175
79,958.976,1873,10,protocol,7.5,320,291,0.909375,195,124,0.635897,0.573333,0.431751,0.283626,0.188472,0.138571,0.111665,0.111665,0.111665,0.111665,173.252
80,539.648,1054,10,protocol,7.5,320,291,0.909375,172,135,0.784884,0.69797,0.433036,0.26845,0.189577,0.136877,0.109481,0.109481,0.109481,0.109481,166.454
81,944.128,1844,10,protocol,7.5,320,243,0.759375,154,109,0.707792,0.651163,0.355263,0.212785,0.161034,0.113871,0.0883315,0.0883315,0.0883315,0.0883315,159.157
82,1329.15,2596,10,protocol,7.5,320,237,0.740625,160,130,0.8125,0.638235,0.349558,0.209364,0.157266,0.109317,0.0858696,0.0858696,0.0858696,0.0858696,151.499
83,1802.24,3520,10,protocol,7.5,320,282,0.88125,178,149,0.837079,0.754717,0.414706,0.242894,0.185039,0.126685,0.102397,0.102397,0.102397,0.102397,144.295
84,2081.79,4066,10,protocol,7.5,320,291,0.909375,160,119,0.74375,0.780347,0.426686,0.252166,0.189453,0.131081,0.102791,0.102791,0.102791,0.102791,137.444
85,1422.85,2779,10,protocol,7.5,320,319,0.996875,178,161,0.904494,0.805851,0.449296,0.29537,0.203444,0.146869,0.112008,0.112008,0.112008,0.112008,132.122
86,1412.1,2758,10,protocol,7.5,320,304,0.95,184,156,0.847826,0.753886,0.430595,0.286792,0.193139,0.136201,0.107118,0.107118,0.107118,0.107118,127.196
87,1446.4,2825,10,protocol,7.5,320,386,1.20625,220,201,0.913636,0.813305,0.533149,0.355433,0.247913,0.169002,0.134542,0.134542,0.134542,0.134542,123.083
88,1497.09,2924,10,protocol,7.5,320,443,1.38437,230,211,0.917391,0.872951,0.616134,0.415572,0.28038,0.189316,0.150476,0.150476,0.150476,0.150476,119.886
89,1593.86,3113,10,protocol,7.5,320,460,1.4375,286,260,0.909091,0.864271,0.657143,0.449219,0.284477,0.195246,0.15457,0.15457,0.15457,0.15457,116.471
90,1873.41,3659,10,protocol,7.5,320,458,1.43125,340,299,0.879412,0.828358,0.641457,0.435775,0.278928,0.187244,0.149771,0.149771,0.149771,0.149771,112.411
91,1906.69,3724,10,protocol,7.5,320,466,1.45625,394,335,0.850254,0.842593,0.614776,0.418312,0.273796,0.186251,0.151053,0.151053,0.151053,0.151053,108.532
92,1909.25,3729,10,protocol,7.5,320,477,1.49063,428,386,0.901869,0.867925,0.616279,0.420635,0.266779,0.188687,0.155122,0.155122,0.155122,0.155122,104.81
93,1777.15,3471,10,protocol,7.5,320,441,1.37813,440,374,0.85,0.821154,0.552632,0.3675,0.242042,0.171196,0.146414,0.146414,0.146414,0.146414,101.347
94,1746.94,3412,10,protocol,7.5,320,406,1.26875,424,340,0.801887,0.778656,0.504975,0.316199,0.219935,0.156154,0.133641,0.133641,0.133641,0.133641,98.1574
95,1696.26,3313,10,protocol,7.5,320,418,1.30625,420,340,0.809524,0.77821,0.514145,0.306902,0.220464,0.158574,0.132028,0.132028,0.132028,0.132028,95.234
96,1595.39,3116,10,protocol,7.5,320,408,1.275,370,304,0.821622,0.764368,0.498778,0.296081,0.214286,0.155015,0.124847,0.124847,0.124847,0.124847,92.5585
97,1448.96,2830,10,protocol,7.5,320,438,1.36875,304,271,0.891447,0.764259,0.519573,0.323009,0.224846,0.164168,0.132888,0.132888,0.132888,0.132888,90.1332
98,1275.39,2491,10,protocol,7.5,320,375,1.17188,244,199,0.815574,0.617754,0.405844,0.275735,0.186567,0.140187,0.111874,0.111874,0.111874,0.111874,87.8993
99,1246.21,2434,10,protocol,7.5,320,342,1.06875,250,180,0.72,0.594041,0.363443,0.238827,0.169223,0.124545,0.101124,0.101124,0.101124,0.101124,85.6998
100,1322.5,2583,10,protocol,7.5,320,425,1.32812,294,248,0.843537,0.722222,0.448312,0.290698,0.213998,0.154321,0.126263,0.126263,0.126263,0.126263,83.3551
101,1252.35,2446,10,protocol,7.5,320,498,1.55625,322,288,0.89441,0.8125,0.549063,0.341564,0.248379,0.181818,0.147643,0.147643,0.147643,0.147643,81.2362
102,1070.59,2091,10,protocol,7.5,320,529,1.65312,296,287,0.969595,0.853913,0.582599,0.379484,0.260848,0.191113,0.156648,0.156648,0.156648,0.156648,79.3318
103,1093.63,2136,10,protocol,7.5,320,421,1.31563,258,216,0.837209,0.670932,0.434917,0.310015,0.20987,0.152205,0.123714,0.123714,0.123714,0.123714,77.6311
104,1089.54,2128,10,protocol,7.5,320,552,1.725,232,221,0.952586,0.863118,0.601307,0.424615,0.284683,0.195675,0.162448,0.162448,0.162448,0.162448,76.3219
105,427.008,834,10,protocol,7.5,320,501,1.56563,272,227,0.834559,0.741824,0.571918,0.398251,0.25666,0.174991,0.14705,0.14705,0.14705,0.14705,74.8798
106,308.224,602,10,protocol,7.5,320,455,1.42188,269,222,0.825279,0.758427,0.507812,0.37728,0.233813,0.16055,0.131808,0.131808,0.131808,0.131808,73.5852
107,306.688,599,10,protocol,7.5,320,417,1.30313,214,180,0.841121,0.735887,0.469595,0.343493,0.20736,0.152524,0.120695,0.120695,0.120695,0.120695,72.4222
108,375.808,734,10,protocol,7.5,320,371,1.15938,140,116,0.828571,0.738916,0.434936,0.300162,0.189286,0.13864,0.106487,0.106487,0.106487,0.106487,71.1517
109,511.488,999,10,protocol,7.5,320,307,0.959375,125,107,0.856,0.745342,0.380893,0.238354,0.158738,0.111353,0.0894783,0.0894783,0.0894783,0.0894783,69.8866
110,609.28,1190,10,protocol,7.5,320,231,0.721875,128,105,0.820312,0.693069,0.321727,0.174735,0.119938,0.085429,0.0671902,0.0671902,0.0671902,0.0671902,68.4694
111,738.304,1442,10,protocol,7.5,320,266,0.83125,116,106,0.913793,0.845528,0.38,0.20121,0.137397,0.0972933,0.0775284,0.0775284,0.0775284,0.0775284,67.3178
112,931.328,1819,10,protocol,7.5,320,259,0.809375,100,95,0.95,0.849593,0.360223,0.199231,0.133505,0.0946637,0.0744681,0.0744681,0.0744681,0.0744681,66.3615
113,911.872,1781,10,protocol,7.5,320,269,0.840625,96,92,0.958333,0.863248,0.348446,0.206923,0.141803,0.0990792,0.0781069,0.0781069,0.0781069,0.0781069,65.4337
114,1372.67,2681,10,protocol,7.5,320,310,0.96875,120,112,0.933333,0.822785,0.431755,0.247406,0.158325,0.1124,0.089183,0.089183,0.089183,0.089183,64.3173
115,1864.7,3642,10,protocol,7.5,320,376,1.175,140,138,0.985714,0.923077,0.556213,0.308197,0.191446,0.133665,0.106727,0.106727,0.106727,0.106727,63.0225
116,2069.5,4042,10,protocol,7.5,320,403,1.25937,174,170,0.977011,0.911168,0.665017,0.337521,0.204257,0.14612,0.113393,0.113393,0.113393,0.113393,61.7498
117,2252.29,4399,10,protocol,7.5,320,390,1.21875,240,235,0.979167,0.878571,0.603715,0.329949,0.206787,0.142544,0.107973,0.107973,0.107973,0.107973,60.4763
118,2425.34,4737,10,protocol,7.5,320,399,1.24687,220,211,0.959091,0.898104,0.63738,0.334171,0.212914,0.145833,0.11016,0.11016,0.11016,0.11016,59.212
119,2424.83,4736,10,protocol,7.5,320,408,1.275,254,250,0.984252,0.919048,0.68,0.351119,0.210744,0.14989,0.112088,0.112088,0.112088,0.112088,57.986
120,2125.82,4152,10,protocol,7.5,320,406,1.26875,252,241,0.956349,0.900485,0.67893,0.349097,0.202292,0.149595,0.113598,0.113598,0.113598,0.113598,56.8581
121,2056.7,4017,10,protocol,7.5,320,424,1.325,222,218,0.981982,0.919192,0.70903,0.351284,0.205626,0.156285,0.118304,0.118304,0.118304,0.118304,55.7924
122,1203.71,2351,10,protocol,7.5,320,383,1.19687,152,146,0.960526,0.899485,0.609873,0.318106,0.191692,0.140499,0.10402,0.10402,0.10402,0.10402,55.0128
123,1053.18,2057,10,protocol,7.5,320,381,1.19063,140,140,1,0.863636,0.552174,0.31102,0.193107,0.13482,0.104212,0.104212,0.104212,0.104212,54.2887
124,1080.32,2110,10,protocol,7.5,320,364,1.1375,158,152,0.962025,0.820856,0.5,0.301824,0.181365,0.125864,0.101365,0.101365,0.101365,0.101365,53.5703
125,1082.88,2115,10,protocol,7.5,320,370,1.15625,136,129,0.948529,0.820728,0.519663,0.296,0.185278,0.124078,0.103525,0.103525,0.103525,0.103525,52.8604
126,1076.22,2102,10,protocol,7.5,320,424,1.325,128,127,0.992188,0.894737,0.618978,0.319759,0.208047,0.143729,0.117452,0.117452,0.117452,0.117452,52.1597
127,1139.2,2225,10,protocol,7.5,320,401,1.25313,146,139,0.952055,0.886598,0.571225,0.286838,0.19316,0.138658,0.110407,0.110407,0.110407,0.110407,51.4881
128,1148.93,2244,10,protocol,7.5,320,395,1.23438,184,180,0.978261,0.888889,0.560284,0.287901,0.194485,0.138112,0.109176,0.109176,0.109176,0.109176,50.8459
129,1142.78,2232,10,protocol,7.5,320,387,1.20938,176,169,0.960227,0.88,0.507874,0.290105,0.196247,0.135504,0.109974,0.109974,0.109974,0.109974,50.2157
130,1168.38,2282,10,protocol,7.5,320,395,1.23438,156,152,0.974359,0.863636,0.50641,0.302914,0.195351,0.139085,0.111142,0.111142,0.111142,0.111142,49.5897
131,1166.34,2278,10,protocol,7.5,320,452,1.4125,140,134,0.957143,0.914508,0.586252,0.338831,0.220488,0.163177,0.125905,0.125905,0.125905,0.125905,48.9726
132,1147.9,2242,10,protocol,7.5,320,469,1.46562,134,131,0.977612,0.896552,0.613874,0.346381,0.23058,0.166845,0.130932,0.130932,0.130932,0.130932,48.3713
133,1143.81,2234,10,protocol,7.5,320,414,1.29375,132,126,0.954545,0.887255,0.552,0.291961,0.208249,0.147017,0.118151,0.118151,0.118151,0.118151,47.7804
134,1153.54,2253,10,protocol,7.5,320,466,1.45625,84,83,0.988095,0.897727,0.636612,0.330496,0.233,0.163969,0.133524,0.133524,0.133524,0.133524,47.1971
135,1149.44,2245,10,protocol,7.5,320,494,1.54375,101,97,0.960396,0.901288,0.664872,0.361905,0.242395,0.174805,0.143147,0.143147,0.143147,0.143147,46.622
136,1168.38,2282,10,protocol,7.5,320,516,1.6125,100,99,0.99,0.935547,0.646617,0.377469,0.249879,0.184549,0.149565,0.149565,0.149565,0.149565,46.0508
137,1170.43,2286,10,protocol,7.5,320,568,1.775,126,125,0.992063,0.924354,0.701235,0.417034,0.267798,0.202857,0.164399,0.164399,0.164399,0.164399,45.4873
138,1169.41,2284,10,protocol,7.5,320,566,1.76875,104,104,1,0.908929,0.680288,0.407194,0.268119,0.200638,0.165982,0.165982,0.165982,0.165982,44.9326
139,1174.53,2294,10,protocol,7.5,320,505,1.57812,136,128,0.941176,0.842466,0.558628,0.377429,0.240247,0.180744,0.14779,0.14779,0.14779,0.14779,44.3875
140,1129.98,2207,10,protocol,7.5,320,496,1.55,156,147,0.942308,0.834483,0.529915,0.370703,0.235071,0.182353,0.144186,0.144186,0.144186,0.144186,43.8603
141,1178.62,2302,10,protocol,7.5,320,566,1.76875,158,149,0.943038,0.866426,0.613883,0.416789,0.27264,0.214719,0.165885,0.165885,0.165885,0.165885,43.329
142,1172.48,2290,10,protocol,7.5,320,659,2.05938,186,185,0.994624,0.942029,0.701064,0.479273,0.320994,0.24981,0.199034,0.199034,0.199034,0.199034,42.808
143,1169.92,2285,10,protocol,7.5,320,615,1.92188,192,189,0.984375,0.895131,0.658458,0.422971,0.301175,0.232426,0.191828,0.191828,0.191828,0.191828,42.2953
144,1174.02,2293,10,protocol,7.5,320,569,1.77812,166,158,0.951807,0.822519,0.600211,0.370926,0.27824,0.212155,0.18121,0.18121,0.18121,0.18121,41.7894
145,1136.13,2219,10,protocol,7.5,320,533,1.66562,160,151,0.94375,0.797075,0.574353,0.337342,0.264123,0.201741,0.170396,0.170396,0.170396,0.170396,41.298
146,1174.02,2293,10,protocol,7.5,320,519,1.62187,156,142,0.910256,0.809524,0.524242,0.330573,0.259241,0.19674,0.166667,0.166667,0.166667,0.166667,40.8056
147,1154.05,2254,10,protocol,7.5,320,505,1.57812,136,126,0.926471,0.783673,0.490291,0.323718,0.246823,0.192895,0.163008,0.163008,0.163008,0.163008,40.3222
148,1172.48,2290,10,protocol,7.5,320,526,1.64375,124,121,0.975806,0.839921,0.526,0.332911,0.257843,0.203403,0.170116,0.170116,0.170116,0.170116,39.8437
149,1149.95,2246,10,protocol,7.5,320,515,1.60938,120,110,0.916667,0.807377,0.516032,0.326777,0.253445,0.203236,0.167862,0.167862,0.167862,0.167862,39.3776
150,1184.77,2314,10,protocol,7.5,320,518,1.61875,144,135,0.9375,0.834728,0.553419,0.335927,0.259,0.206539,0.16917,0.16917,0.16917,0.16917,38.9117
151,1177.09,2299,10,protocol,7.5,320,486,1.51875,160,155,0.96875,0.826667,0.535242,0.313548,0.243243,0.1944,0.15924,0.15924,0.15924,0.15924,38.4528
152,1174.02,2293,10,protocol,7.5,320,491,1.53438,160,154,0.9625,0.872642,0.544346,0.314744,0.24773,0.195306,0.163231,0.163231,0.163231,0.163231,38.0011
153,1172.48,2290,10,protocol,7.5,320,456,1.425,160,152,0.95,0.833333,0.53271,0.301987,0.232179,0.182254,0.150993,0.150993,0.150993,0.150993,37.5558
154,1160.7,2267,10,protocol,7.5,320,485,1.51562,156,153,0.980769,0.895939,0.585749,0.327703,0.249229,0.193845,0.164574,0.164574,0.164574,0.164574,37.1188
155,1161.73,2269,10,protocol,7.5,320,443,1.38437,104,102,0.980769,0.829082,0.535024,0.302596,0.229296,0.178485,0.15068,0.15068,0.15068,0.15068,36.688
156,1185.79,2316,10,protocol,7.5,320,442,1.38125,124,116,0.935484,0.822335,0.536408,0.308229,0.229849,0.182193,0.150853,0.150853,0.150853,0.150853,36.2582
157,1169.92,2285,10,protocol,7.5,320,442,1.38125,122,120,0.983607,0.853093,0.54703,0.323572,0.232632,0.181743,0.151474,0.151474,0.151474,0.151474,35.835
158,1161.73,2269,10,protocol,7.5,320,462,1.44375,120,118,0.983333,0.880814,0.5775,0.357585,0.243671,0.193144,0.159091,0.159091,0.159091,0.159091,35.4191
159,1179.14,2303,10,protocol,7.5,320,422,1.31875,134,130,0.970149,0.865625,0.5275,0.333861,0.222105,0.180188,0.145417,0.145417,0.145417,0.145417,35.0071
160,1166.85,2279,10,protocol,7.5,320,436,1.3625,140,140,1,0.914966,0.561856,0.35767,0.232906,0.187769,0.151179,0.151179,0.151179,0.151179,34.6024
161,1183.23,2311,10,protocol,7.5,320,400,1.25,132,127,0.962121,0.891026,0.527009,0.344234,0.21692,0.172712,0.139373,0.139373,0.139373,0.139373,34.2009
162,1176.58,2298,10,protocol,7.5,320,412,1.2875,120,117,0.975,0.945455,0.556757,0.347973,0.22367,0.183274,0.143654,0.143654,0.143654,0.143654,33.8046
163,1175.55,2296,10,protocol,7.5,320,403,1.25937,122,116,0.95082,0.889222,0.533069,0.340372,0.219978,0.184186,0.141255,0.141255,0.141255,0.141255,33.4149
164,1177.09,2299,10,protocol,7.5,320,430,1.34375,120,117,0.975,0.894737,0.556995,0.364098,0.245714,0.194219,0.152159,0.152159,0.152159,0.152159,33.03
165,1183.74,2312,10,protocol,7.5,320,453,1.41562,120,118,0.983333,0.897849,0.580769,0.383898,0.266784,0.204054,0.158725,0.158725,0.158725,0.158725,32.6488
