SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
19,2.048,4,10,protocol,7.5,160,387,2.41875,40,40,1,0.96,0.685714,0.4,0.234146,0.179104,0.146341,0.146341,0.146341,0.146341,0.36085
20,2.048,4,10,protocol,7.5,160,408,2.55,40,40,1,0.98,0.740506,0.4875,0.307895,0.225,0.186901,0.186901,0.186901,0.186901,0.3548
21,2.048,4,10,protocol,7.5,170,433,2.54706,40,40,1,0.989796,0.822222,0.513889,0.336364,0.25,0.202186,0.202186,0.202186,0.202186,0.34914
22,2.048,4,10,protocol,7.5,170,420,2.47059,20,19,0.95,0.956522,0.787234,0.4625,0.3379,0.255172,0.200271,0.200271,0.200271,0.200271,0.344136
23,2.048,4,10,protocol,7.5,190,463,2.43684,20,20,1,0.960784,0.745,0.459877,0.302846,0.217201,0.172055,0.172055,0.172055,0.172055,0.340534
24,2.048,4,10,protocol,7.5,200,484,2.42,36,35,0.972222,0.95082,0.761468,0.488235,0.297491,0.224932,0.180435,0.180435,0.180435,0.180435,0.342026
25,2.048,4,10,protocol,7.5,210,465,2.21429,40,38,0.95,0.936508,0.72807,0.38785,0.244118,0.183223,0.145105,0.145105,0.145105,0.145105,0.340927
26,2.048,4,10,protocol,7.5,220,475,2.15909,60,60,1,0.935714,0.583333,0.323529,0.209809,0.151874,0.116139,0.116139,0.116139,0.116139,0.336217
27,2.048,4,10,protocol,7.5,220,398,1.80909,60,57,0.95,0.938462,0.453901,0.263374,0.172043,0.123791,0.0949555,0.0949555,0.0949555,0.0949555,0.332321
28,2.048,4,10,protocol,7.5,230,420,1.82609,74,72,0.972973,0.964286,0.481013,0.283582,0.198433,0.132174,0.10174,0.10174,0.10174,0.10174,0.328914
29,2.048,4,10,protocol,7.5,240,494,2.05833,80,80,1,0.99375,0.703593,0.401024,0.278436,0.178843,0.140719,0.140719,0.140719,0.140719,0.325393
30,1.536,3,10,protocol,7.5,250,559,2.236,78,78,1,0.978378,0.64899,0.371387,0.248549,0.172021,0.135121,0.135121,0.135121,0.135121,0.32269
31,2.048,4,10,protocol,7.5,260,565,2.17308,40,39,0.975,0.989583,0.582938,0.347458,0.217699,0.158915,0.119766,0.119766,0.119766,0.119766,0.320432
32,1.536,3,10,protocol,7.5,270,570,2.11111,50,48,0.96,0.976852,0.603524,0.371274,0.221862,0.163484,0.129245,0.129245,0.129245,0.129245,0.318122
33,0,0,10,protocol,7.5,270,579,2.14444,60,59,0.983333,0.900763,0.582627,0.373641,0.213178,0.159698,0.124773,0.124773,0.124773,0.124773,0.316483
34,0,0,10,protocol,7.5,280,598,2.13571,92,91,0.98913,0.933333,0.616667,0.354916,0.218935,0.155136,0.123436,0.123436,0.123436,0.123436,0.317354
35,0,0,10,protocol,7.5,290,572,1.97241,100,99,0.99,0.881919,0.513562,0.316258,0.203438,0.134533,0.113509,0.113509,0.113509,0.113509,0.316388
36,0,0,10,protocol,7.5,300,622,2.07333,96,88,0.916667,0.877395,0.536752,0.339093,0.215364,0.149809,0.117779,0.117779,0.117779,0.117779,0.31375
37,0,0,10,protocol,7.5,310,685,2.20968,114,109,0.95614,0.887574,0.591195,0.391667,0.230392,0.175865,0.127761,0.127761,0.127761,0.127761,0.311778
38,0,0,10,protocol,7.5,320,699,2.18438,126,125,0.992063,0.912281,0.597264,0.405155,0.236178,0.17937,0.122966,0.122966,0.122966,0.122966,0.310122
39,0,0,10,protocol,7.5,320,715,2.23438,106,104,0.981132,0.919308,0.616893,0.417347,0.252938,0.179701,0.12943,0.12943,0.12943,0.12943,0.307935
40,0,0,10,protocol,7.5,330,727,2.20303,86,84,0.976744,0.898396,0.636364,0.40619,0.247204,0.16881,0.127389,0.127389,0.127389,0.127389,0.305779
41,0,0,10,protocol,7.5,340,808,2.37647,82,82,1,0.894484,0.698462,0.439072,0.256933,0.176379,0.138078,0.138078,0.138078,0.138078,0.306392
42,0,0,10,protocol,7.5,350,874,2.49714,102,100,0.980392,0.938865,0.707317,0.471971,0.272158,0.193333,0.146218,0.146218,0.146218,0.146218,0.306493
43,0,0,10,protocol,7.5,360,886,2.46111,148,145,0.97973,0.937209,0.684949,0.440525,0.249767,0.183904,0.142592,0.142592,0.142592,0.142592,0.305523
44,0,0,10,protocol,7.5,370,880,2.37838,146,142,0.972603,0.929185,0.685323,0.434886,0.25345,0.183117,0.142304,0.142304,0.142304,0.142304,0.304792
45,3.072,6,10,protocol,7.5,370,857,2.31622,130,128,0.984615,0.930435,0.617442,0.401057,0.244026,0.179029,0.135736,0.135736,0.135736,0.135736,0.307475
46,2.048,4,10,protocol,7.5,380,912,2.4,188,185,0.984043,0.926295,0.61879,0.405807,0.249347,0.1826,0.135846,0.135846,0.135846,0.135846,0.310041
47,9.728,19,10,protocol,7.5,390,972,2.49231,265,256,0.966038,0.885135,0.701461,0.454361,0.284505,0.206642,0.154625,0.154625,0.154625,0.154625,0.311517
48,6.144,12,10,protocol,7.5,400,1008,2.52,286,283,0.98951,0.940789,0.711656,0.456693,0.288079,0.206774,0.155635,0.155635,0.155635,0.155635,0.311028
49,5.12,10,10,protocol,7.5,400,935,2.3375,332,320,0.963855,0.929329,0.634241,0.405473,0.271215,0.189205,0.143802,0.143802,0.143802,0.143802,0.312714
50,4.096,8,10,protocol,7.5,420,900,2.14286,374,352,0.941176,0.908065,0.574486,0.382991,0.265113,0.185462,0.138123,0.138123,0.138123,0.138123,0.312673
51,4.096,8,10,protocol,7.5,430,895,2.0814,356,349,0.980337,0.898601,0.567251,0.348205,0.238329,0.176272,0.130176,0.130176,0.130176,0.130176,0.311982
52,3.584,7,10,protocol,7.5,430,922,2.14419,290,280,0.965517,0.907095,0.574959,0.357582,0.242783,0.18495,0.130614,0.130614,0.130614,0.130614,0.311517
53,4.096,8,10,protocol,7.5,440,986,2.24091,280,268,0.957143,0.882453,0.594192,0.381168,0.259602,0.189061,0.138088,0.138088,0.138088,0.138088,0.311309
54,4.096,8,10,protocol,7.5,450,1018,2.26222,262,247,0.942748,0.843168,0.563135,0.357274,0.245881,0.176444,0.133127,0.133127,0.133127,0.133127,0.311615
55,4.096,8,10,protocol,7.5,450,958,2.12889,222,206,0.927928,0.781915,0.526696,0.344015,0.227414,0.165608,0.122937,0.122937,0.122937,0.122937,0.312609
56,6.144,12,10,protocol,7.5,460,976,2.12174,216,208,0.962963,0.82953,0.489204,0.331656,0.21286,0.159271,0.117295,0.117295,0.117295,0.117295,0.315614
57,8.192,16,10,protocol,7.5,470,996,2.11915,276,261,0.945652,0.840852,0.506884,0.338487,0.218801,0.164567,0.1205,0.1205,0.1205,0.1205,0.316582
58,8.192,16,10,protocol,7.5,470,893,1.9,250,232,0.928,0.746787,0.435049,0.296699,0.188129,0.140039,0.102601,0.102601,0.102601,0.102601,0.316494
59,7.68,15,10,protocol,7.5,480,982,2.04583,246,240,0.97561,0.792593,0.49335,0.299615,0.197165,0.146594,0.109349,0.109349,0.109349,0.109349,0.318382
60,5.12,10,10,protocol,7.5,490,949,1.93673,274,254,0.927007,0.748299,0.460393,0.268683,0.176082,0.1359,0.10151,0.10151,0.10151,0.10151,0.320329
61,4.096,8,10,protocol,7.5,500,946,1.892,312,283,0.907051,0.69765,0.419686,0.239802,0.161398,0.127548,0.096746,0.096746,0.096746,0.096746,0.320113
62,4.096,8,10,protocol,7.5,510,1053,2.06471,400,370,0.925,0.759551,0.457881,0.259292,0.175724,0.13944,0.105614,0.105614,0.105614,0.105614,0.319564
63,4.096,8,10,protocol,7.5,530,1059,1.99811,406,396,0.975369,0.805814,0.430747,0.25,0.170755,0.13182,0.101599,0.101599,0.101599,0.101599,0.319195
64,4.096,8,10,protocol,7.5,530,1108,2.09057,380,353,0.928947,0.775,0.453095,0.262025,0.18226,0.139227,0.108386,0.108386,0.108386,0.108386,0.318127
65,4.096,8,10,protocol,7.5,540,1197,2.21667,461,439,0.952278,0.800534,0.489642,0.28501,0.19582,0.148763,0.113562,0.113562,0.113562,0.113562,0.317223
66,6.144,12,10,protocol,7.5,550,1272,2.31273,472,449,0.951271,0.813725,0.519319,0.303495,0.202912,0.159238,0.119623,0.119623,0.119623,0.119623,0.317027
67,5.632,11,10,protocol,7.5,560,1324,2.36429,464,457,0.984914,0.826531,0.550138,0.317073,0.213153,0.16397,0.123286,0.123286,0.123286,0.123286,0.316091
68,6.144,12,10,protocol,7.5,560,1299,2.31964,476,458,0.962185,0.794428,0.566056,0.318502,0.215137,0.158392,0.120275,0.120275,0.120275,0.120275,0.315159
69,6.144,12,10,protocol,7.5,580,1293,2.22931,520,491,0.944231,0.779915,0.558459,0.318348,0.214437,0.158408,0.120965,0.120965,0.120965,0.120965,0.314031
70,6.144,12,10,protocol,7.5,580,1302,2.24483,512,487,0.951172,0.780505,0.560662,0.313625,0.211585,0.159352,0.123195,0.123195,0.123195,0.123195,0.313198
71,6.144,12,10,protocol,7.5,590,1349,2.28644,544,517,0.950368,0.802569,0.583862,0.318575,0.218194,0.159901,0.12387,0.12387,0.12387,0.12387,0.312191
72,6.144,12,10,protocol,7.5,590,1298,2.2,524,500,0.954198,0.77888,0.520168,0.305528,0.20558,0.155489,0.120078,0.120078,0.120078,0.120078,0.311222
73,6.144,12,10,protocol,7.5,600,1480,2.46667,528,514,0.973485,0.818581,0.57873,0.346496,0.234312,0.17824,0.135443,0.135443,0.135443,0.135443,0.310505
74,6.144,12,10,protocol,7.5,610,1389,2.27705,550,533,0.969091,0.803493,0.545006,0.320445,0.221962,0.16896,0.128165,0.128165,0.128165,0.128165,0.309617
75,6.144,12,10,protocol,7.5,620,1434,2.3129,559,547,0.978533,0.800546,0.544539,0.325916,0.225212,0.172855,0.131722,0.131722,0.131722,0.131722,0.308838
76,7.68,15,10,protocol,7.5,620,1400,2.25806,580,553,0.953448,0.782493,0.515742,0.311735,0.220867,0.171059,0.127101,0.127101,0.127101,0.127101,0.309582
77,6.144,12,10,protocol,7.5,630,1383,2.19524,584,550,0.941781,0.763207,0.481882,0.301636,0.213163,0.164741,0.119958,0.119958,0.119958,0.119958,0.310116
78,4.608,9,10,protocol,7.5,640,1425,2.22656,630,611,0.969841,0.785443,0.48207,0.298993,0.214382,0.158017,0.118405,0.118405,0.118405,0.118405,0.310409
79,3.072,6,10,protocol,7.5,640,1401,2.18906,667,636,0.953523,0.783313,0.457096,0.295009,0.2136,0.153131,0.116789,0.116789,0.116789,0.116789,0.31028
80,1.536,3,10,protocol,7.5,640,1403,2.19219,696,647,0.929598,0.790712,0.446247,0.295992,0.209999,0.150536,0.11621,0.11621,0.11621,0.11621,0.311168
81,4.608,9,10,protocol,7.5,640,1450,2.26562,690,661,0.957971,0.796974,0.462225,0.306619,0.214815,0.15437,0.118387,0.118387,0.118387,0.118387,0.311114
82,2.048,4,10,protocol,7.5,640,1457,2.27656,718,670,0.933148,0.758824,0.472285,0.303985,0.215916,0.153773,0.117009,0.117009,0.117009,0.117009,0.311132
83,2.048,4,10,protocol,7.5,640,1539,2.40469,772,729,0.944301,0.759669,0.509265,0.32163,0.23032,0.159482,0.122094,0.122094,0.122094,0.122094,0.310786
84,2.048,4,10,protocol,7.5,640,1708,2.66875,834,806,0.966427,0.815011,0.562582,0.361788,0.252513,0.175341,0.133898,0.133898,0.133898,0.133898,0.310192
85,0,0,10,protocol,7.5,640,1664,2.6,846,773,0.913712,0.770325,0.540962,0.346883,0.244994,0.166968,0.128177,0.128177,0.128177,0.128177,0.309736
86,1.024,2,10,protocol,7.5,640,1784,2.7875,848,810,0.955189,0.812343,0.565631,0.36334,0.25934,0.177283,0.134845,0.134845,0.134845,0.134845,0.309189
87,2.048,4,10,protocol,7.5,640,1750,2.73438,882,834,0.945578,0.778696,0.541963,0.356852,0.254176,0.172193,0.13087,0.13087,0.13087,0.13087,0.308342
88,2.048,4,10,protocol,7.5,640,1746,2.72812,865,817,0.944509,0.775778,0.533293,0.347947,0.251079,0.16837,0.129218,0.129218,0.129218,0.129218,0.307366
89,2.048,4,10,protocol,7.5,640,1681,2.62656,800,738,0.9225,0.758655,0.49514,0.332476,0.243517,0.160156,0.123904,0.123904,0.123904,0.123904,0.306416
90,4.096,8,10,protocol,7.5,640,1689,2.63906,822,752,0.914842,0.744638,0.490133,0.329497,0.241527,0.160277,0.122365,0.122365,0.122365,0.122365,0.306076
91,6.144,12,10,protocol,7.5,640,1884,2.94375,866,793,0.915704,0.786149,0.522898,0.3654,0.265951,0.175927,0.135189,0.135189,0.135189,0.135189,0.306542
92,5.632,11,10,protocol,7.5,640,1987,3.10469,966,897,0.928571,0.78351,0.539799,0.375756,0.27798,0.184717,0.141979,0.141979,0.141979,0.141979,0.306475
93,2.048,4,10,protocol,7.5,640,2094,3.27188,1100,1017,0.924545,0.793305,0.554555,0.392797,0.288748,0.193423,0.147486,0.147486,0.147486,0.147486,0.306045
94,2.048,4,10,protocol,7.5,640,2328,3.6375,1282,1206,0.940718,0.843638,0.589516,0.427941,0.315447,0.2135,0.162083,0.162083,0.162083,0.162083,0.305355
95,1.536,3,10,protocol,7.5,640,2468,3.85625,1400,1330,0.95,0.861654,0.600487,0.44775,0.32955,0.22508,0.168303,0.168303,0.168303,0.168303,0.304895
96,2.56,5,10,protocol,7.5,640,2545,3.97656,1400,1325,0.946429,0.845526,0.615627,0.455766,0.335531,0.229114,0.172029,0.172029,0.172029,0.172029,0.304167
97,2.048,4,10,protocol,7.5,640,2491,3.89219,1388,1282,0.923631,0.827807,0.606821,0.426249,0.320057,0.222093,0.167936,0.167936,0.167936,0.167936,0.303548
98,2.048,4,10,protocol,7.5,640,2454,3.83438,1376,1296,0.94186,0.825472,0.584008,0.4019,0.312691,0.216059,0.164499,0.164499,0.164499,0.164499,0.302793
99,3.072,6,10,protocol,7.5,640,2323,3.62969,1242,1169,0.941224,0.807764,0.551389,0.37014,0.287145,0.204076,0.155042,0.155042,0.155042,0.155042,0.30211
100,4.096,8,10,protocol,7.5,640,2217,3.46406,1236,1158,0.936893,0.771299,0.52836,0.35068,0.265001,0.193287,0.146685,0.146685,0.146685,0.146685,0.301416
101,4.096,8,10,protocol,7.5,640,2197,3.43281,1268,1183,0.932965,0.767939,0.522225,0.349618,0.258471,0.187186,0.145103,0.145103,0.145103,0.145103,0.300968
102,16.896,33,10,protocol,7.5,640,2187,3.41719,1276,1218,0.954545,0.789984,0.521584,0.341932,0.249316,0.18406,0.145335,0.145335,0.145335,0.145335,0.301079
103,4.096,8,10,protocol,7.5,640,2172,3.39375,1291,1225,0.948877,0.764706,0.524511,0.342263,0.24738,0.181651,0.144022,0.144022,0.144022,0.144022,0.300802
104,3.072,6,10,protocol,7.5,640,2183,3.41094,1300,1194,0.918462,0.753644,0.519886,0.33887,0.246527,0.181297,0.14377,0.14377,0.14377,0.14377,0.300732
105,0.512,1,10,protocol,7.5,640,2084,3.25625,1358,1206,0.888071,0.696829,0.483751,0.329538,0.234473,0.170289,0.136245,0.136245,0.136245,0.136245,0.300614
106,3.584,7,10,protocol,7.5,640,2220,3.46875,1358,1218,0.896907,0.751011,0.505005,0.356913,0.254296,0.180107,0.145583,0.145583,0.145583,0.145583,0.300835
107,2.048,4,10,protocol,7.5,640,2332,3.64375,1343,1231,0.916605,0.761205,0.527125,0.374618,0.267861,0.186515,0.152618,0.152618,0.152618,0.152618,0.30055
108,2.048,4,10,protocol,7.5,640,2344,3.6625,1417,1281,0.904023,0.755493,0.525796,0.377031,0.27396,0.188001,0.153193,0.153193,0.153193,0.153193,0.300159
109,2.048,4,10,protocol,7.5,640,2335,3.64844,1353,1284,0.949002,0.804776,0.534447,0.367774,0.272526,0.186457,0.152535,0.152535,0.152535,0.152535,0.299764
110,2.048,4,10,protocol,7.5,640,2052,3.20625,1184,1079,0.911318,0.7484,0.478656,0.321026,0.237116,0.16309,0.133663,0.133663,0.133663,0.133663,0.299383
111,2.048,4,10,protocol,7.5,640,1962,3.06562,1071,980,0.915033,0.732616,0.467588,0.302965,0.223717,0.15924,0.127204,0.127204,0.127204,0.127204,0.299149
112,2.048,4,10,protocol,7.5,640,1992,3.1125,993,926,0.932528,0.749782,0.470477,0.302184,0.225288,0.161807,0.12879,0.12879,0.12879,0.12879,0.299171
113,2.048,4,10,protocol,7.5,640,1853,2.89531,981,884,0.901121,0.716424,0.43962,0.281525,0.210091,0.149992,0.12056,0.12056,0.12056,0.12056,0.299998
114,5.12,10,10,protocol,7.5,640,1852,2.89375,942,826,0.876858,0.703478,0.443487,0.283875,0.21067,0.150105,0.119708,0.119708,0.119708,0.119708,0.301127
115,2.048,4,10,protocol,7.5,640,1831,2.86094,806,721,0.894541,0.70619,0.438038,0.289212,0.208971,0.148838,0.117628,0.117628,0.117628,0.117628,0.301427
116,2.048,4,10,protocol,7.5,640,1923,3.00469,842,793,0.941805,0.716023,0.460599,0.302263,0.216481,0.156532,0.124878,0.124878,0.124878,0.124878,0.301866
117,2.048,4,10,protocol,7.5,640,1825,2.85156,855,767,0.897076,0.682043,0.445013,0.291347,0.204482,0.148846,0.119211,0.119211,0.119211,0.119211,0.301985
118,2.048,4,10,protocol,7.5,640,1873,2.92656,856,793,0.926402,0.706457,0.467082,0.3071,0.210402,0.153223,0.123581,0.123581,0.123581,0.123581,0.301847
119,2.048,4,10,protocol,7.5,640,1888,2.95,874,813,0.930206,0.754054,0.471411,0.313153,0.210903,0.156447,0.123755,0.123755,0.123755,0.123755,0.301882
120,2.048,4,10,protocol,7.5,640,1906,2.97812,904,849,0.939159,0.752947,0.469458,0.324481,0.212866,0.159739,0.125049,0.125049,0.125049,0.125049,0.301811
121,2.048,4,10,protocol,7.5,640,1852,2.89375,988,918,0.92915,0.74929,0.464277,0.321249,0.2087,0.157229,0.121149,0.121149,0.121149,0.121149,0.301677
122,2.048,4,10,protocol,7.5,640,1800,2.8125,1009,927,0.918731,0.754494,0.456621,0.314136,0.204336,0.154599,0.117547,0.117547,0.117547,0.117547,0.301588
123,2.048,4,10,protocol,7.5,640,1874,2.92813,928,899,0.96875,0.783871,0.493158,0.323326,0.21264,0.161747,0.123517,0.123517,0.123517,0.123517,0.301629
124,2.048,4,10,protocol,7.5,640,1750,2.73438,866,815,0.941109,0.753764,0.455137,0.305197,0.199794,0.152373,0.115833,0.115833,0.115833,0.115833,0.301792
125,2.048,4,10,protocol,7.5,640,1678,2.62188,838,784,0.935561,0.734612,0.43812,0.297835,0.190617,0.146307,0.112271,0.112271,0.112271,0.112271,0.301776
126,3.072,6,10,protocol,7.5,640,1715,2.67969,802,768,0.957606,0.755952,0.454184,0.308121,0.19806,0.150109,0.117313,0.117313,0.117313,0.117313,0.301833
127,4.096,8,10,protocol,7.5,640,1818,2.84063,784,751,0.957908,0.777508,0.510674,0.325748,0.214286,0.159979,0.127543,0.127543,0.127543,0.127543,0.301804
128,4.096,8,10,protocol,7.5,640,1781,2.78281,788,737,0.935279,0.757,0.504819,0.314553,0.21432,0.158706,0.125901,0.125901,0.125901,0.125901,0.301773
129,4.096,8,10,protocol,7.5,640,1790,2.79688,720,679,0.943056,0.763467,0.497084,0.317601,0.218719,0.164673,0.127566,0.127566,0.127566,0.127566,0.301673
130,4.096,8,10,protocol,7.5,640,1669,2.60781,740,682,0.921622,0.746324,0.457636,0.301264,0.205745,0.156113,0.119419,0.119419,0.119419,0.119419,0.301558
131,4.096,8,10,protocol,7.5,640,1612,2.51875,752,707,0.94016,0.752481,0.438759,0.297417,0.20155,0.154599,0.116829,0.116829,0.116829,0.116829,0.301428
132,4.096,8,10,protocol,7.5,640,1625,2.53906,774,739,0.95478,0.789085,0.447905,0.304307,0.206954,0.157645,0.119979,0.119979,0.119979,0.119979,0.301307
133,4.096,8,10,protocol,7.5,640,1570,2.45312,818,772,0.943765,0.758698,0.431793,0.298479,0.205497,0.151398,0.117621,0.117621,0.117621,0.117621,0.301374
134,4.096,8,10,protocol,7.5,640,1624,2.5375,783,747,0.954023,0.77603,0.454393,0.315034,0.214758,0.158873,0.12304,0.12304,0.12304,0.12304,0.301324
135,4.096,8,10,protocol,7.5,640,1654,2.58438,768,723,0.941406,0.767188,0.476657,0.326426,0.221656,0.164006,0.126279,0.126279,0.126279,0.126279,0.301271
136,4.096,8,10,protocol,7.5,640,1652,2.58125,726,687,0.946281,0.778069,0.489627,0.332194,0.228177,0.167206,0.127194,0.127194,0.127194,0.127194,0.301232
137,3.584,7,10,protocol,7.5,640,1682,2.62812,680,634,0.932353,0.794264,0.499406,0.347592,0.237671,0.172407,0.131396,0.131396,0.131396,0.131396,0.301244
138,4.096,8,10,protocol,7.5,640,1653,2.58281,710,666,0.938028,0.805587,0.488475,0.348587,0.237602,0.173125,0.131326,0.131326,0.131326,0.131326,0.301185
139,4.096,8,10,protocol,7.5,640,1614,2.52188,720,674,0.936111,0.786689,0.484103,0.350717,0.236172,0.17353,0.131669,0.131669,0.131669,0.131669,0.301105
140,3.584,7,10,protocol,7.5,640,1580,2.46875,764,729,0.954188,0.808913,0.488861,0.353705,0.235927,0.171646,0.130191,0.130191,0.130191,0.130191,0.301106
141,2.048,4,10,protocol,7.5,640,1546,2.41562,822,774,0.941606,0.821691,0.484488,0.347885,0.235886,0.170848,0.129405,0.129405,0.129405,0.129405,0.30121
142,2.048,4,10,protocol,7.5,640,1545,2.41406,848,791,0.932783,0.82795,0.497745,0.359553,0.237619,0.172974,0.130248,0.130248,0.130248,0.130248,0.3011
143,2.048,4,10,protocol,7.5,640,1558,2.43438,864,836,0.967593,0.837079,0.508486,0.370952,0.241102,0.177692,0.133083,0.133083,0.133083,0.133083,0.300998
144,2.048,4,10,protocol,7.5,640,1565,2.44531,860,812,0.944186,0.836943,0.517526,0.384899,0.239004,0.181956,0.136087,0.136087,0.136087,0.136087,0.30102
145,2.048,4,10,protocol,7.5,640,1565,2.44531,866,825,0.952656,0.837855,0.52552,0.383955,0.238858,0.182061,0.138778,0.138778,0.138778,0.138778,0.301131
146,2.048,4,10,protocol,7.5,640,1509,2.35781,876,817,0.932648,0.827249,0.522507,0.3694,0.238238,0.176947,0.136759,0.136759,0.136759,0.136759,0.301114
147,2.048,4,10,protocol,7.5,640,1505,2.35156,880,846,0.961364,0.855072,0.533688,0.372433,0.236821,0.178975,0.138353,0.138353,0.138353,0.138353,0.301186
148,2.048,4,10,protocol,7.5,640,1498,2.34063,844,805,0.953791,0.857881,0.525245,0.365188,0.238611,0.179638,0.139336,0.139336,0.139336,0.139336,0.301103
149,2.048,4,10,protocol,7.5,640,1541,2.40781,786,760,0.966921,0.872462,0.544523,0.373666,0.24656,0.186111,0.144315,0.144315,0.144315,0.144315,0.301044
150,1.536,3,10,protocol,7.5,640,1490,2.32812,784,748,0.954082,0.835897,0.529495,0.365375,0.237715,0.179151,0.140301,0.140301,0.140301,0.140301,0.301194
151,2.048,4,10,protocol,7.5,640,1500,2.34375,774,742,0.958656,0.831646,0.535141,0.370188,0.240192,0.181554,0.142789,0.142789,0.142789,0.142789,0.301141
152,2.048,4,10,protocol,7.5,640,1450,2.26562,719,678,0.942976,0.815722,0.516014,0.362863,0.231852,0.177024,0.138517,0.138517,0.138517,0.138517,0.301062
153,2.048,4,10,protocol,7.5,640,1479,2.31094,706,693,0.981586,0.858268,0.522984,0.374241,0.237095,0.18309,0.141667,0.141667,0.141667,0.141667,0.300979
154,2.048,4,10,protocol,7.5,640,1492,2.33125,638,619,0.970219,0.851703,0.529454,0.373093,0.241307,0.189629,0.142994,0.142994,0.142994,0.142994,0.300976
155,2.048,4,10,protocol,7.5,640,1453,2.27031,646,622,0.962848,0.841497,0.51598,0.362073,0.236107,0.183413,0.139981,0.139981,0.139981,0.139981,0.300924
156,2.048,4,10,protocol,7.5,640,1461,2.28281,668,644,0.964072,0.866953,0.527627,0.363252,0.24093,0.183451,0.141542,0.141542,0.141542,0.141542,0.301116
157,1.536,3,10,protocol,7.5,640,1401,2.18906,618,596,0.964401,0.833819,0.505776,0.350688,0.229974,0.176805,0.13647,0.13647,0.13647,0.13647,0.301186
158,2.048,4,10,protocol,7.5,640,1425,2.22656,566,547,0.966431,0.841394,0.496516,0.357143,0.233683,0.181252,0.140297,0.140297,0.140297,0.140297,0.301139
159,2.048,4,10,protocol,7.5,640,1479,2.31094,564,545,0.966312,0.855254,0.531632,0.366815,0.246172,0.188841,0.146204,0.146204,0.146204,0.146204,0.301093
160,2.048,4,10,protocol,7.5,640,1476,2.30625,550,525,0.954545,0.853004,0.529412,0.360528,0.245836,0.189522,0.147261,0.147261,0.147261,0.147261,0.301097
