SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
17,0,0,10,protocol,7.5,450,1361,3.02444,216,209,0.967593,0.936131,0.692771,0.488115,0.383589,0.300418,0.227453,0.227453,0.227453,0.227453,0.356818
18,0,0,10,protocol,7.5,480,1390,2.89583,199,197,0.98995,0.952107,0.736111,0.477087,0.36392,0.288043,0.213319,0.213319,0.213319,0.213319,0.352834
19,0,0,10,protocol,7.5,510,1406,2.75686,200,199,0.995,0.964286,0.757683,0.464156,0.354144,0.286161,0.211064,0.211064,0.211064,0.211064,0.347759
20,0,0,10,protocol,7.5,540,1360,2.51852,176,165,0.9375,0.904181,0.650433,0.408844,0.303229,0.239156,0.178976,0.178976,0.178976,0.178976,0.343227
21,0,0,10,protocol,7.5,560,1438,2.56786,185,184,0.994595,0.928322,0.644764,0.4,0.285195,0.221595,0.172812,0.172812,0.172812,0.172812,0.339082
22,0,0,10,protocol,7.5,590,1589,2.69322,260,253,0.973077,0.921141,0.614933,0.400109,0.295922,0.212772,0.174275,0.174275,0.174275,0.174275,0.335241
23,0,0,10,protocol,7.5,620,1658,2.67419,333,322,0.966967,0.90411,0.613235,0.409627,0.285031,0.212864,0.175321,0.175321,0.175321,0.175321,0.33259
24,0,0,10,protocol,7.5,650,1866,2.87077,411,403,0.980535,0.928571,0.692629,0.458564,0.30009,0.231144,0.18513,0.18513,0.18513,0.18513,0.331582
25,0,0,10,protocol,7.5,670,1928,2.87761,440,431,0.979545,0.931442,0.721102,0.465106,0.309758,0.230406,0.185352,0.185352,0.185352,0.185352,0.329753
26,0,0,10,protocol,7.5,700,1920,2.74286,464,453,0.976293,0.913462,0.686409,0.445028,0.311545,0.224602,0.179961,0.179961,0.179961,0.179961,0.326599
27,0,0,10,protocol,7.5,730,1933,2.64795,500,481,0.962,0.919574,0.642775,0.413806,0.304785,0.21207,0.171853,0.171853,0.171853,0.171853,0.323721
28,0,0,10,protocol,7.5,760,2012,2.64737,422,418,0.990521,0.910279,0.667389,0.419905,0.311426,0.219139,0.175299,0.175299,0.175299,0.175299,0.321324
29,0,0,10,protocol,7.5,780,2106,2.7,372,360,0.967742,0.888525,0.65081,0.429096,0.309581,0.22119,0.176261,0.176261,0.176261,0.176261,0.319053
30,0,0,10,protocol,7.5,810,2233,2.75679,448,433,0.966518,0.886938,0.633221,0.448358,0.323986,0.237433,0.18815,0.18815,0.18815,0.18815,0.316795
31,0,0,10,protocol,7.5,830,2324,2.8,474,461,0.972574,0.908356,0.670426,0.466841,0.341707,0.24876,0.198246,0.198246,0.198246,0.198246,0.31457
32,0,0,10,protocol,7.5,860,2326,2.70465,592,559,0.944257,0.863346,0.651685,0.4318,0.309924,0.234107,0.18396,0.18396,0.18396,0.18396,0.312462
33,0,0,10,protocol,7.5,890,2350,2.64045,676,651,0.963018,0.873868,0.634228,0.413466,0.297014,0.230083,0.176526,0.176526,0.176526,0.176526,0.310505
34,0,0,10,protocol,7.5,920,2257,2.45326,632,606,0.958861,0.851467,0.584594,0.390715,0.279881,0.223714,0.171561,0.171561,0.171561,0.171561,0.309791
35,0,0,10,protocol,7.5,940,2278,2.4234,604,578,0.956954,0.875854,0.611151,0.389455,0.281669,0.222495,0.173,0.173,0.173,0.173,0.30921
36,0,0,10,protocol,7.5,980,2238,2.28367,624,593,0.950321,0.859436,0.565482,0.35887,0.262524,0.204659,0.161692,0.161692,0.161692,0.161692,0.307609
37,0,0,10,protocol,7.5,990,2263,2.28586,760,701,0.922368,0.83218,0.58596,0.365128,0.268864,0.20526,0.162403,0.162403,0.162403,0.162403,0.305914
38,0,0,10,protocol,7.5,1010,2349,2.32574,798,760,0.952381,0.846154,0.588951,0.363024,0.26728,0.204442,0.160993,0.160993,0.160993,0.160993,0.304635
39,0,0,10,protocol,7.5,1060,2564,2.41887,860,823,0.956977,0.848011,0.577898,0.360639,0.263553,0.20357,0.161397,0.161397,0.161397,0.161397,0.303228
40,0,0,10,protocol,7.5,1080,2659,2.46204,826,791,0.957627,0.837629,0.568618,0.362382,0.265198,0.206798,0.164719,0.164719,0.164719,0.164719,0.30173
41,0,0,10,protocol,7.5,1120,2795,2.49554,975,917,0.940513,0.815294,0.558362,0.364567,0.263028,0.205795,0.168021,0.168021,0.168021,0.168021,0.300276
42,0,0,10,protocol,7.5,1150,3025,2.63043,1057,1019,0.964049,0.8203,0.565727,0.382416,0.271722,0.212011,0.172176,0.172176,0.172176,0.172176,0.298886
43,0,0,10,protocol,7.5,1180,2872,2.4339,1192,1089,0.913591,0.769354,0.524766,0.351075,0.250983,0.195818,0.158512,0.158512,0.158512,0.158512,0.297558
44,0,0,10,protocol,7.5,1200,3122,2.60167,1226,1170,0.954323,0.813426,0.543759,0.374367,0.272295,0.208931,0.165692,0.165692,0.165692,0.165692,0.296664
45,0,0,10,protocol,7.5,1230,3114,2.53171,1316,1238,0.940729,0.812781,0.532679,0.356891,0.260922,0.203249,0.15784,0.15784,0.15784,0.15784,0.296341
46,0,0,10,protocol,7.5,1250,3075,2.46,1580,1471,0.931013,0.794812,0.524974,0.342896,0.248472,0.194177,0.15003,0.15003,0.15003,0.15003,0.295798
47,0,0,10,protocol,7.5,1280,3117,2.43516,1576,1492,0.946701,0.809708,0.526342,0.330261,0.243459,0.188259,0.146077,0.146077,0.146077,0.146077,0.294651
48,0,0,10,protocol,7.5,1280,3092,2.41562,1400,1311,0.936429,0.782885,0.511666,0.326712,0.239764,0.183949,0.142996,0.142996,0.142996,0.142996,0.293552
49,5.12,10,10,protocol,7.5,1280,3095,2.41797,1256,1182,0.941083,0.777003,0.506298,0.322799,0.236025,0.180424,0.141693,0.141693,0.141693,0.141693,0.293931
50,3.584,7,10,protocol,7.5,1280,3135,2.44922,1282,1213,0.946178,0.785063,0.49061,0.324534,0.2368,0.178226,0.142877,0.142877,0.142877,0.142877,0.293468
51,4.096,8,10,protocol,7.5,1280,3061,2.39141,1360,1240,0.911765,0.759931,0.466687,0.311552,0.227499,0.172606,0.137283,0.137283,0.137283,0.137283,0.293002
52,4.096,8,10,protocol,7.5,1280,3126,2.44219,1563,1447,0.925784,0.762327,0.465872,0.313258,0.228726,0.176133,0.137274,0.137274,0.137274,0.137274,0.292387
53,4.096,8,10,protocol,7.5,1280,3241,2.53203,1658,1524,0.91918,0.765208,0.472518,0.31466,0.233619,0.181193,0.141454,0.141454,0.141454,0.141454,0.291788
54,4.096,8,10,protocol,7.5,1280,3331,2.60234,1850,1685,0.910811,0.749134,0.473826,0.309142,0.24002,0.18635,0.143969,0.143969,0.143969,0.143969,0.291237
55,4.096,8,10,protocol,7.5,1280,3562,2.78281,1955,1809,0.92532,0.77172,0.484296,0.319204,0.25374,0.196796,0.152876,0.152876,0.152876,0.152876,0.290932
56,4.096,8,10,protocol,7.5,1280,3707,2.89609,1874,1771,0.945037,0.763738,0.481366,0.32589,0.259013,0.203872,0.158636,0.158636,0.158636,0.158636,0.290528
57,4.096,8,10,protocol,7.5,1280,3987,3.11484,1913,1778,0.92943,0.75669,0.501005,0.344896,0.27202,0.222514,0.169855,0.169855,0.169855,0.169855,0.290034
58,4.096,8,10,protocol,7.5,1280,4235,3.30859,2134,1949,0.913308,0.756448,0.521295,0.363083,0.284897,0.235867,0.179891,0.179891,0.179891,0.179891,0.28949
59,3.072,6,10,protocol,7.5,1280,4331,3.38359,2515,2288,0.909742,0.770745,0.524017,0.361972,0.286783,0.235996,0.181426,0.181426,0.181426,0.181426,0.289063
60,2.048,4,10,protocol,7.5,1280,4587,3.58359,2750,2532,0.920727,0.812216,0.541495,0.378122,0.302254,0.246269,0.192594,0.192594,0.192594,0.192594,0.288912
61,2.048,4,10,protocol,7.5,1280,4674,3.65156,2880,2639,0.916319,0.796189,0.554975,0.38387,0.30331,0.245884,0.19391,0.19391,0.19391,0.19391,0.288433
62,2.048,4,10,protocol,7.5,1280,4922,3.84531,2893,2685,0.928102,0.809747,0.582485,0.399643,0.315472,0.254656,0.203137,0.203137,0.203137,0.203137,0.288015
63,2.048,4,10,protocol,7.5,1280,4634,3.62031,2794,2561,0.916607,0.764362,0.540597,0.378873,0.294241,0.234076,0.189739,0.189739,0.189739,0.189739,0.287609
64,2.048,4,10,protocol,7.5,1280,4775,3.73047,2684,2532,0.943368,0.793923,0.543046,0.387833,0.300617,0.239085,0.192812,0.192812,0.192812,0.192812,0.287173
65,2.048,4,10,protocol,7.5,1280,4632,3.61875,2804,2555,0.911198,0.774212,0.523982,0.375,0.290918,0.23267,0.183315,0.183315,0.183315,0.183315,0.286879
66,2.048,4,10,protocol,7.5,1280,4721,3.68828,2981,2680,0.899027,0.779642,0.533446,0.373733,0.297855,0.235497,0.183354,0.183354,0.183354,0.183354,0.286628
67,2.048,4,10,protocol,7.5,1280,4995,3.90234,3095,2839,0.917286,0.778927,0.564917,0.392288,0.313048,0.250075,0.190649,0.190649,0.190649,0.190649,0.286265
68,2.048,4,10,protocol,7.5,1280,5104,3.9875,3258,2913,0.894107,0.757381,0.568437,0.403414,0.318304,0.252186,0.1937,0.1937,0.1937,0.1937,0.285897
69,2.048,4,10,protocol,7.5,1280,5337,4.16953,3465,3101,0.894949,0.782445,0.581943,0.42971,0.331079,0.25805,0.200911,0.200911,0.200911,0.200911,0.285545
70,2.048,4,10,protocol,7.5,1280,5438,4.24844,3458,3001,0.867843,0.771099,0.592439,0.441791,0.334976,0.25808,0.201572,0.201572,0.201572,0.201572,0.285241
71,2.048,4,10,protocol,7.5,1280,5471,4.27422,3544,3076,0.867946,0.7546,0.588027,0.445957,0.331978,0.256001,0.199832,0.199832,0.199832,0.199832,0.284917
72,2.048,4,10,protocol,7.5,1280,5698,4.45156,3871,3421,0.883751,0.777457,0.611899,0.462237,0.339247,0.264691,0.207004,0.207004,0.207004,0.207004,0.284611
73,2.048,4,10,protocol,7.5,1280,5658,4.42031,4061,3574,0.880079,0.771828,0.594578,0.443,0.334397,0.261412,0.204371,0.204371,0.204371,0.204371,0.284317
74,2.048,4,10,protocol,7.5,1280,5641,4.40703,4176,3606,0.863506,0.766848,0.58029,0.421347,0.331453,0.260675,0.203955,0.203955,0.203955,0.203955,0.284039
75,1.024,2,10,protocol,7.5,1280,5963,4.65859,4093,3615,0.883215,0.790231,0.610463,0.430448,0.341602,0.273156,0.215559,0.215559,0.215559,0.215559,0.283941
76,0,0,10,protocol,7.5,1280,5783,4.51797,4022,3404,0.846345,0.74435,0.563206,0.408231,0.328766,0.265836,0.212166,0.212166,0.212166,0.212166,0.283929
77,0,0,10,protocol,7.5,1280,5996,4.68438,4146,3622,0.873613,0.745389,0.558183,0.414718,0.336873,0.2754,0.219489,0.219489,0.219489,0.219489,0.283898
78,0,0,10,protocol,7.5,1280,6075,4.74609,4260,3384,0.794366,0.716994,0.554845,0.41335,0.337594,0.276854,0.222479,0.222479,0.222479,0.222479,0.284424
79,2.56,5,10,protocol,7.5,1280,6249,4.88203,4495,3679,0.818465,0.714759,0.558995,0.423202,0.3503,0.283942,0.228616,0.228616,0.228616,0.228616,0.285295
80,0,0,10,protocol,7.5,1280,6623,5.17422,4602,3801,0.825945,0.727336,0.582088,0.452483,0.368743,0.297289,0.241521,0.241521,0.241521,0.241521,0.286226
81,0,0,10,protocol,7.5,1280,6887,5.38047,4835,4035,0.83454,0.734357,0.597104,0.466662,0.382973,0.308143,0.250893,0.250893,0.250893,0.250893,0.286971
82,0,0,10,protocol,7.5,1280,7034,5.49531,4884,4040,0.827191,0.729611,0.603984,0.478764,0.391604,0.315624,0.25607,0.25607,0.25607,0.25607,0.287238
83,0,0,10,protocol,7.5,1280,7163,5.59609,5051,4131,0.817858,0.719602,0.60249,0.485331,0.400101,0.321052,0.260321,0.260321,0.260321,0.260321,0.287108
84,0,0,10,protocol,7.5,1280,7550,5.89844,5164,4409,0.853796,0.748219,0.62614,0.501861,0.41775,0.341073,0.275346,0.275346,0.275346,0.275346,0.286876
85,0,0,10,protocol,7.5,1280,7144,5.58125,5004,4130,0.82534,0.715412,0.582851,0.47,0.391173,0.325719,0.260578,0.260578,0.260578,0.260578,0.286683
86,0,0,10,protocol,7.5,1280,6985,5.45703,4726,3783,0.800466,0.694678,0.5588,0.456446,0.378283,0.318717,0.254528,0.254528,0.254528,0.254528,0.286468
87,0,0,10,protocol,7.5,1280,7157,5.59141,4535,3667,0.8086,0.705988,0.578577,0.455338,0.387598,0.325955,0.261472,0.261472,0.261472,0.261472,0.286514
88,0,0,10,protocol,7.5,1280,7443,5.81484,4684,3963,0.846072,0.729197,0.612895,0.471315,0.404203,0.337429,0.275401,0.275401,0.275401,0.275401,0.286406
89,0,0,10,protocol,7.5,1280,7206,5.62969,4967,4074,0.820213,0.713713,0.589207,0.459332,0.38964,0.323894,0.267017,0.267017,0.267017,0.267017,0.286233
90,0,0,10,protocol,7.5,1280,7093,5.54141,5237,4222,0.806187,0.71799,0.578124,0.455936,0.38073,0.319332,0.262131,0.262131,0.262131,0.262131,0.286118
91,0,0,10,protocol,7.5,1280,7622,5.95469,5355,4574,0.854155,0.768654,0.629969,0.493461,0.40549,0.339646,0.280427,0.280427,0.280427,0.280427,0.286137
92,3.072,6,10,protocol,7.5,1280,7516,5.87188,5490,4567,0.831876,0.751943,0.636895,0.489737,0.401753,0.330563,0.274537,0.274537,0.274537,0.274537,0.286073
93,0.512,1,10,protocol,7.5,1280,7426,5.80156,5372,4306,0.801564,0.733251,0.629909,0.484283,0.403302,0.324719,0.270253,0.270253,0.270253,0.270253,0.286512
94,0,0,10,protocol,7.5,1280,7490,5.85156,5203,4228,0.812608,0.724633,0.625679,0.492536,0.40929,0.328322,0.270915,0.270915,0.270915,0.270915,0.28683
95,0,0,10,protocol,7.5,1280,7623,5.95547,5140,4297,0.835992,0.731979,0.629636,0.509866,0.413193,0.337346,0.271862,0.271862,0.271862,0.271862,0.287329
96,0,0,10,protocol,7.5,1280,7619,5.95234,5212,4387,0.841711,0.744087,0.615031,0.505306,0.41273,0.340544,0.271651,0.271651,0.271651,0.271651,0.287332
97,0,0,10,protocol,7.5,1280,7317,5.71641,5278,4195,0.794809,0.715309,0.592134,0.476026,0.400077,0.326535,0.260549,0.260549,0.260549,0.260549,0.287408
98,0,0,10,protocol,7.5,1280,7389,5.77266,5306,4384,0.826234,0.725909,0.610964,0.480617,0.405432,0.328736,0.262767,0.262767,0.262767,0.262767,0.287248
99,0,0,10,protocol,7.5,1280,7275,5.68359,5310,4294,0.808663,0.707347,0.599901,0.466107,0.397541,0.3253,0.254807,0.254807,0.254807,0.254807,0.28708
100,0,0,10,protocol,7.5,1280,7526,5.87969,5374,4487,0.834946,0.719775,0.616885,0.482312,0.405518,0.335443,0.26181,0.26181,0.26181,0.26181,0.286953
101,0,0,10,protocol,7.5,1280,7754,6.05781,5547,4617,0.832342,0.729092,0.632309,0.507893,0.415119,0.339299,0.266901,0.266901,0.266901,0.266901,0.286847
102,0,0,10,protocol,7.5,1280,7653,5.97891,5650,4680,0.828319,0.706967,0.607622,0.500589,0.407747,0.331873,0.260945,0.260945,0.260945,0.260945,0.286738
103,0,0,10,protocol,7.5,1280,7636,5.96563,5709,4547,0.796462,0.688096,0.597262,0.490556,0.409657,0.330649,0.2582,0.2582,0.2582,0.2582,0.288476
104,0,0,10,protocol,7.5,1280,7237,5.65391,5659,4239,0.749072,0.645234,0.552569,0.458502,0.388981,0.309366,0.243211,0.243211,0.243211,0.243211,0.288659
105,0,0,10,protocol,7.5,1280,7835,6.12109,5509,4456,0.808858,0.68472,0.583787,0.48403,0.415319,0.334715,0.261953,0.261953,0.261953,0.261953,0.28879
106,0,0,10,protocol,7.5,1280,7888,6.1625,5514,4378,0.793979,0.676884,0.578045,0.480039,0.411369,0.337657,0.262225,0.262225,0.262225,0.262225,0.288774
107,0,0,10,protocol,7.5,1280,7475,5.83984,5501,4269,0.776041,0.645623,0.541942,0.449976,0.384714,0.317531,0.244649,0.244649,0.244649,0.244649,0.28866
108,0,0,10,protocol,7.5,1280,7336,5.73125,5493,4250,0.773712,0.641288,0.528911,0.434417,0.373314,0.310479,0.236561,0.236561,0.236561,0.236561,0.288563
109,0,0,10,protocol,7.5,1280,7083,5.53359,5466,4203,0.768935,0.629174,0.513782,0.414307,0.356862,0.295889,0.226063,0.226063,0.226063,0.226063,0.288446
110,0,0,10,protocol,7.5,1280,7338,5.73281,5282,4201,0.795343,0.665229,0.54412,0.426058,0.366095,0.301194,0.232864,0.232864,0.232864,0.232864,0.28835
111,0,0,10,protocol,7.5,1280,7222,5.64219,5249,4215,0.80301,0.660613,0.541258,0.416374,0.355413,0.291315,0.227207,0.227207,0.227207,0.227207,0.288253
112,0,0,10,protocol,7.5,1280,7076,5.52813,5228,4153,0.794376,0.653621,0.538426,0.410417,0.347084,0.281374,0.219458,0.219458,0.219458,0.219458,0.288142
113,0,0,10,protocol,7.5,1280,7046,5.50469,5278,4163,0.788746,0.656932,0.535451,0.406227,0.344463,0.278762,0.216102,0.216102,0.216102,0.216102,0.288045
114,0,0,10,protocol,7.5,1280,6835,5.33984,5326,4199,0.788397,0.645506,0.510113,0.398287,0.329843,0.268429,0.207046,0.207046,0.207046,0.207046,0.287957
115,0,0,10,protocol,7.5,1280,6616,5.16875,5222,4042,0.774033,0.618318,0.486829,0.385525,0.319475,0.257252,0.197245,0.197245,0.197245,0.197245,0.287846
116,0,0,10,protocol,7.5,1280,6647,5.19297,5145,3980,0.773567,0.615302,0.484864,0.38131,0.320646,0.254889,0.195552,0.195552,0.195552,0.195552,0.287733
117,0.512,1,10,protocol,7.5,1280,6614,5.16719,5104,3884,0.760972,0.605997,0.476616,0.374795,0.314309,0.250132,0.193296,0.193296,0.193296,0.193296,0.287645
118,2.048,4,10,protocol,7.5,1280,6670,5.21094,5144,3919,0.761858,0.6032,0.476429,0.373502,0.313617,0.24778,0.193277,0.193277,0.193277,0.193277,0.287573
119,2.048,4,10,protocol,7.5,1280,6648,5.19375,5132,4060,0.791115,0.613689,0.469359,0.369682,0.304396,0.245459,0.192061,0.192061,0.192061,0.192061,0.287498
120,2.048,4,10,protocol,7.5,1280,6634,5.18281,5126,3989,0.77819,0.618591,0.459196,0.359508,0.296996,0.243235,0.191038,0.191038,0.191038,0.191038,0.287422
121,2.048,4,10,protocol,7.5,1280,5983,4.67422,5127,3712,0.72401,0.560136,0.412024,0.314812,0.264162,0.216618,0.170699,0.170699,0.170699,0.170699,0.287273
122,2.048,4,10,protocol,7.5,1280,6019,4.70234,5141,3912,0.760941,0.565572,0.415591,0.309253,0.260924,0.216713,0.171014,0.171014,0.171014,0.171014,0.28712
123,2.048,4,10,protocol,7.5,1280,6565,5.12891,5064,3983,0.786532,0.611529,0.454703,0.332995,0.28112,0.234489,0.185935,0.185935,0.185935,0.185935,0.286969
124,2.048,4,10,protocol,7.5,1280,6223,4.86172,5034,3810,0.756853,0.573535,0.422557,0.314627,0.263619,0.221412,0.176299,0.176299,0.176299,0.176299,0.28681
125,2.048,4,10,protocol,7.5,1280,6362,4.97031,5043,3844,0.762245,0.583252,0.423174,0.320101,0.268439,0.224631,0.180262,0.180262,0.180262,0.180262,0.286656
126,2.048,4,10,protocol,7.5,1280,6055,4.73047,5044,3781,0.749603,0.554301,0.398959,0.302508,0.25265,0.212665,0.170876,0.170876,0.170876,0.170876,0.28651
127,2.048,4,10,protocol,7.5,1280,6236,4.87188,5008,3701,0.739018,0.558058,0.402894,0.309111,0.257686,0.21707,0.175509,0.175509,0.175509,0.175509,0.286363
128,2.048,4,10,protocol,7.5,1280,6083,4.75234,4917,3598,0.731747,0.537322,0.387897,0.30099,0.251426,0.210208,0.169537,0.169537,0.169537,0.169537,0.286222
129,2.048,4,10,protocol,7.5,1280,6265,4.89453,4836,3718,0.768817,0.549424,0.394372,0.30389,0.258074,0.21468,0.173435,0.173435,0.173435,0.173435,0.286095
130,2.048,4,10,protocol,7.5,1280,5886,4.59844,4929,3599,0.730168,0.513054,0.36822,0.281143,0.241556,0.202032,0.162354,0.162354,0.162354,0.162354,0.285964
131,2.048,4,10,protocol,7.5,1280,6450,5.03906,5020,3828,0.76255,0.55965,0.401094,0.307436,0.262376,0.219283,0.177339,0.177339,0.177339,0.177339,0.285849
132,2.048,4,10,protocol,7.5,1280,6696,5.23125,5080,3993,0.786024,0.57866,0.417847,0.319618,0.271379,0.226079,0.184133,0.184133,0.184133,0.184133,0.285733
133,2.048,4,10,protocol,7.5,1280,6547,5.11484,5115,3941,0.770479,0.565273,0.413739,0.31479,0.262342,0.220364,0.179739,0.179739,0.179739,0.179739,0.285601
134,2.048,4,10,protocol,7.5,1280,6426,5.02031,5159,3960,0.767591,0.56174,0.406709,0.31045,0.253511,0.215674,0.175968,0.175968,0.175968,0.175968,0.285473
135,2.048,4,10,protocol,7.5,1280,6383,4.98672,5211,3857,0.740165,0.552756,0.404141,0.311442,0.250944,0.213908,0.174747,0.174747,0.174747,0.174747,0.285274
136,2.048,4,10,protocol,7.5,1280,6669,5.21016,5232,4112,0.785933,0.572493,0.422838,0.32247,0.264695,0.223111,0.182487,0.182487,0.182487,0.182487,0.285084
137,2.048,4,10,protocol,7.5,1280,6557,5.12266,5132,3915,0.76286,0.567792,0.411381,0.313882,0.264715,0.219511,0.17884,0.17884,0.17884,0.17884,0.284901
138,2.048,4,10,protocol,7.5,1280,6515,5.08984,5161,3847,0.745398,0.558401,0.403531,0.311305,0.265139,0.219109,0.177986,0.177986,0.177986,0.177986,0.284723
139,2.048,4,10,protocol,7.5,1280,6766,5.28594,5179,4087,0.789148,0.583839,0.41438,0.323856,0.275938,0.229146,0.18535,0.18535,0.18535,0.18535,0.284551
140,2.048,4,10,protocol,7.5,1280,6279,4.90547,5195,3830,0.737247,0.544231,0.383661,0.299028,0.256014,0.214417,0.172661,0.172661,0.172661,0.172661,0.284381
141,2.048,4,10,protocol,7.5,1280,6593,5.15078,5296,4086,0.771526,0.561469,0.400547,0.313356,0.269652,0.22711,0.18174,0.18174,0.18174,0.18174,0.284215
142,2.048,4,10,protocol,7.5,1280,6519,5.09297,5308,4081,0.768839,0.555305,0.39989,0.308373,0.266212,0.225073,0.179834,0.179834,0.179834,0.179834,0.284062
143,2.048,4,10,protocol,7.5,1280,6838,5.34219,5348,4101,0.766829,0.576619,0.420154,0.322715,0.278806,0.236192,0.188369,0.188369,0.188369,0.188369,0.284031
144,2.048,4,10,protocol,7.5,1280,6928,5.4125,5379,4107,0.763525,0.581263,0.425553,0.329575,0.282292,0.238272,0.190387,0.190387,0.190387,0.190387,0.283872
145,2.048,4,10,protocol,7.5,1280,6527,5.09922,5450,3939,0.722752,0.543501,0.398522,0.312566,0.266419,0.223023,0.179946,0.179946,0.179946,0.179946,0.283731
146,2.048,4,10,protocol,7.5,1280,6685,5.22266,5404,3969,0.734456,0.551411,0.407324,0.320593,0.273438,0.226979,0.184516,0.184516,0.184516,0.184516,0.283719
147,2.048,4,10,protocol,7.5,1280,6637,5.18516,5359,3938,0.734839,0.551487,0.403465,0.318596,0.270721,0.224648,0.182948,0.182948,0.182948,0.182948,0.28357
148,2.048,4,10,protocol,7.5,1280,6742,5.26719,5270,4057,0.769829,0.562483,0.411424,0.323001,0.2729,0.22787,0.185546,0.185546,0.185546,0.185546,0.283423
149,2.048,4,10,protocol,7.5,1280,6728,5.25625,5310,4120,0.775895,0.570035,0.413573,0.321945,0.270136,0.227037,0.185355,0.185355,0.185355,0.185355,0.283271
150,2.048,4,10,protocol,7.5,1280,6352,4.9625,5310,4029,0.758757,0.553994,0.393483,0.302275,0.253401,0.214522,0.174621,0.174621,0.174621,0.174621,0.283135
151,2.048,4,10,protocol,7.5,1280,6519,5.09297,5226,4050,0.774971,0.578937,0.408024,0.307065,0.258814,0.219865,0.178554,0.178554,0.178554,0.178554,0.283067
152,2.048,4,10,protocol,7.5,1280,6101,4.76641,5138,3859,0.75107,0.546323,0.387537,0.287133,0.241251,0.206087,0.166867,0.166867,0.166867,0.166867,0.283068
153,2.048,4,10,protocol,7.5,1280,6087,4.75547,5038,3884,0.770941,0.549439,0.391901,0.287856,0.240526,0.205081,0.166721,0.166721,0.166721,0.166721,0.282963
154,2.048,4,10,protocol,7.5,1280,5634,4.40156,4903,3597,0.733632,0.513042,0.362688,0.267242,0.223208,0.189671,0.154213,0.154213,0.154213,0.154213,0.282833
155,2.048,4,10,protocol,7.5,1280,6025,4.70703,4848,3733,0.770008,0.552386,0.388159,0.289191,0.23802,0.202507,0.165336,0.165336,0.165336,0.165336,0.282695
