SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
23,0,0,10,protocol,7.5,60,30,0.5,0,0,0,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.160971
24,0,0,10,protocol,7.5,60,30,0.5,0,0,0,1,1,0.769231,0.5,0.5,0.454545,0.454545,0.454545,0.454545,0.165768
25,0,0,10,protocol,7.5,70,40,0.571429,0,0,0,0,1,0.5,0.333333,0.25,0.166667,0.166667,0.166667,0.166667,0.168075
26,0,0,10,protocol,7.5,70,30,0.428571,0,0,0,0,0.5,0.25,0.166667,0.125,0.0746269,0.0746269,0.0746269,0.0746269,0.16876
27,0,0,10,protocol,7.5,70,20,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0.169362
28,0,0,10,protocol,7.5,70,20,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0.170009
29,0,0,10,protocol,7.5,80,39,0.4875,8,8,1,1,0.483333,0.3625,0.241667,0.188312,0.161111,0.161111,0.161111,0.161111,0.170987
30,0,0,10,protocol,7.5,80,48,0.6,0,0,0,0.966667,0.633333,0.475,0.316667,0.2375,0.211111,0.211111,0.211111,0.211111,0.171853
31,0,0,10,protocol,7.5,80,46,0.575,0,0,0,0.9,0.857143,0.45,0.3,0.225,0.2,0.2,0.2,0.2,0.172624
32,0,0,10,protocol,7.5,80,45,0.5625,4,4,1,0.875,0.875,0.4375,0.291667,0.21875,0.194444,0.194444,0.194444,0.194444,0.173315
33,0,0,10,protocol,7.5,90,45,0.5,20,20,1,1,0.625,0.3125,0.208333,0.15625,0.125,0.125,0.125,0.125,0.174639
34,0,0,10,protocol,7.5,90,39,0.433333,20,20,1,1,0.5,0.25,0.166667,0.125,0.105263,0.105263,0.105263,0.105263,0.178099
35,0,0,10,protocol,7.5,90,40,0.444444,20,20,1,1,0.769231,0.285714,0.166667,0.125,0.111111,0.111111,0.111111,0.111111,0.179963
36,0,0,10,protocol,7.5,90,40,0.444444,20,20,1,1,1,0.333333,0.166667,0.125,0.111111,0.111111,0.111111,0.111111,0.180572
37,0,0,10,protocol,7.5,100,39,0.39,20,20,1,1,1,0.333333,0.166667,0.1,0.0909091,0.0909091,0.0909091,0.0909091,0.181357
38,0,0,10,protocol,7.5,100,40,0.4,20,20,1,1,1,0.588235,0.192308,0.106383,0.0896861,0.0896861,0.0896861,0.0896861,0.182564
39,0,0,10,protocol,7.5,100,39,0.39,20,20,1,1,1,0.714286,0.166667,0.111111,0.0833333,0.0833333,0.0833333,0.0833333,0.183216
40,0,0,10,protocol,7.5,100,38,0.38,20,20,1,1,1,0.5,0.183486,0.140845,0.0813008,0.0813008,0.0813008,0.0813008,0.183787
41,0,0,10,protocol,7.5,110,39,0.354545,20,20,1,1,1,0.333333,0.243902,0.125,0.0714286,0.0714286,0.0714286,0.0714286,0.184535
42,0,0,10,protocol,7.5,110,40,0.363636,20,20,1,1,1,0.333333,0.25,0.108696,0.0772201,0.0772201,0.0772201,0.0772201,0.185218
43,0,0,10,protocol,7.5,110,37,0.336364,20,20,1,1,1,0.333333,0.25,0.12987,0.0769231,0.0769231,0.0769231,0.0769231,0.185846
44,0,0,10,protocol,7.5,120,33,0.275,20,20,1,1,0.5,0.2,0.16129,0.120482,0.0600601,0.0600601,0.0600601,0.0600601,0.18746
45,0,0,10,protocol,7.5,120,20,0.166667,20,20,1,1,0.357143,0.2,0.142857,0.107527,0.0568182,0.0568182,0.0568182,0.0568182,0.189217
46,0,0,10,protocol,7.5,120,30,0.25,20,19,0.95,0.95,0.5,0.3,0.214286,0.15,0.0955414,0.0955414,0.0955414,0.0955414,0.19033
47,0,0,10,protocol,7.5,120,42,0.35,20,20,1,1,0.583333,0.355932,0.291667,0.21,0.136364,0.136364,0.136364,0.136364,0.190839
48,0,0,10,protocol,7.5,130,68,0.523077,20,20,1,1,0.75,0.394737,0.333333,0.234375,0.175439,0.175439,0.175439,0.175439,0.191458
49,0,0,10,protocol,7.5,130,66,0.507692,20,20,1,1,0.631579,0.375,0.333333,0.212014,0.176471,0.176471,0.176471,0.176471,0.192074
50,0,0,10,protocol,7.5,130,79,0.607692,20,20,1,1,0.7,0.4375,0.357143,0.21875,0.201149,0.201149,0.201149,0.201149,0.192602
51,0,0,10,protocol,7.5,130,96,0.738462,20,20,1,1,0.86,0.5375,0.355372,0.26875,0.238889,0.238889,0.238889,0.238889,0.193094
52,0,0,10,protocol,7.5,130,116,0.892308,22,22,1,1,0.99,0.55,0.348592,0.309375,0.264706,0.264706,0.264706,0.264706,0.193553
53,0,0,10,protocol,7.5,130,110,0.846154,53,51,0.962264,0.9625,0.96,0.470588,0.32,0.3,0.253968,0.253968,0.253968,0.253968,0.193982
54,0,0,10,protocol,7.5,130,116,0.892308,60,59,0.983333,0.98913,0.99,0.45,0.325658,0.292899,0.259162,0.259162,0.259162,0.259162,0.19557
55,0,0,10,protocol,7.5,130,112,0.861538,58,56,0.965517,0.95,0.95,0.431818,0.296875,0.279412,0.2375,0.2375,0.2375,0.2375,0.204454
56,0,0,10,protocol,7.5,140,116,0.828571,30,30,1,0.94,0.712121,0.382114,0.290123,0.261111,0.22381,0.22381,0.22381,0.22381,0.212304
57,0,0,10,protocol,7.5,140,117,0.835714,20,20,1,0.957447,0.685714,0.355556,0.287425,0.255319,0.238806,0.238806,0.238806,0.238806,0.219599
58,0,0,10,protocol,7.5,140,103,0.735714,20,16,0.8,0.875,0.534247,0.284672,0.229412,0.19898,0.18932,0.18932,0.18932,0.18932,0.227781
59,0,0,10,protocol,7.5,140,81,0.578571,20,10,0.5,0.75,0.384615,0.214286,0.176471,0.157895,0.132159,0.132159,0.132159,0.132159,0.232688
60,0,0,10,protocol,7.5,150,88,0.586667,38,28,0.736842,0.7375,0.388158,0.184375,0.171512,0.155263,0.128261,0.128261,0.128261,0.128261,0.236929
61,0,0,10,protocol,7.5,150,88,0.586667,30,20,0.666667,0.7375,0.36875,0.184375,0.162983,0.149746,0.132883,0.132883,0.132883,0.132883,0.241187
62,0,0,10,protocol,7.5,150,82,0.546667,20,10,0.5,0.7,0.341463,0.175,0.155556,0.14,0.127273,0.127273,0.127273,0.127273,0.244307
63,0,0,10,protocol,7.5,150,89,0.593333,20,10,0.5,0.7125,0.290816,0.188742,0.158333,0.1425,0.124454,0.124454,0.124454,0.124454,0.247472
64,0,0,10,protocol,7.5,160,144,0.9,20,10,0.5,0.708333,0.485714,0.330097,0.295652,0.262548,0.242857,0.242857,0.242857,0.242857,0.250352
65,0,0,10,protocol,7.5,160,160,1,8,4,0.5,0.669355,0.479866,0.329493,0.31087,0.275,0.255357,0.255357,0.255357,0.255357,0.255976
66,0,0,10,protocol,7.5,160,123,0.76875,0,0,0,0.55303,0.360927,0.251152,0.23956,0.202602,0.19395,0.19395,0.19395,0.19395,0.265532
67,0,0,10,protocol,7.5,160,165,1.03125,0,0,0,0.652542,0.486667,0.347619,0.317391,0.27037,0.242525,0.242525,0.242525,0.242525,0.275167
68,0,0,10,protocol,7.5,170,170,1,0,0,0,0.801587,0.438596,0.320513,0.258621,0.221239,0.1875,0.1875,0.1875,0.1875,0.282102
69,0,0,10,protocol,7.5,170,146,0.858824,20,19,0.95,0.769231,0.348571,0.246964,0.210345,0.184848,0.143868,0.143868,0.143868,0.143868,0.284901
70,0,0,10,protocol,7.5,170,173,1.01765,58,56,0.965517,0.808333,0.510638,0.28125,0.248276,0.213018,0.154176,0.154176,0.154176,0.154176,0.286304
71,0,0,10,protocol,7.5,170,179,1.05294,78,66,0.846154,0.803571,0.580769,0.308163,0.264912,0.222059,0.153455,0.153455,0.153455,0.153455,0.287944
72,0,0,10,protocol,7.5,170,197,1.15882,80,70,0.875,0.831081,0.609489,0.347917,0.298214,0.235876,0.166004,0.166004,0.166004,0.166004,0.289254
73,0,0,10,protocol,7.5,170,205,1.20588,80,69,0.8625,0.842105,0.620567,0.377155,0.320513,0.226098,0.161738,0.161738,0.161738,0.161738,0.290357
74,0,0,10,protocol,7.5,170,207,1.21765,54,42,0.777778,0.842857,0.632143,0.407834,0.353293,0.224051,0.161202,0.161202,0.161202,0.161202,0.291463
75,3.072,6,10,protocol,7.5,180,250,1.38889,74,74,1,0.988372,0.75,0.521739,0.428571,0.277778,0.20202,0.20202,0.20202,0.20202,0.291448
76,2.048,4,10,protocol,7.5,180,226,1.25556,100,98,0.98,0.949438,0.670807,0.469565,0.384342,0.231263,0.17734,0.17734,0.17734,0.17734,0.290643
77,2.048,4,10,protocol,7.5,180,231,1.28333,100,98,0.98,0.980263,0.65,0.476293,0.387719,0.219682,0.175397,0.175397,0.175397,0.175397,0.289799
78,2.048,4,10,protocol,7.5,180,208,1.15556,100,99,0.99,0.985714,0.582353,0.434211,0.341379,0.194118,0.147982,0.147982,0.147982,0.147982,0.288501
79,2.048,4,10,protocol,7.5,180,207,1.15,76,75,0.986842,0.985714,0.608025,0.449772,0.329431,0.193327,0.14636,0.14636,0.14636,0.14636,0.287243
80,2.048,4,10,protocol,7.5,190,209,1.1,60,57,0.95,0.952055,0.614706,0.409804,0.270026,0.180172,0.133974,0.133974,0.133974,0.133974,0.28614
81,2.048,4,10,protocol,7.5,190,221,1.16316,31,30,0.967742,0.929577,0.653846,0.418561,0.27625,0.184167,0.139256,0.139256,0.139256,0.139256,0.284947
82,1.024,2,10,protocol,7.5,190,182,0.957895,20,16,0.8,0.838462,0.561728,0.337037,0.224691,0.144444,0.108462,0.108462,0.108462,0.108462,0.285488
83,0,0,10,protocol,7.5,200,147,0.735,20,10,0.5,0.745455,0.44012,0.267273,0.173759,0.116297,0.0854651,0.0854651,0.0854651,0.0854651,0.288897
84,0,0,10,protocol,7.5,200,114,0.57,22,11,0.5,0.695122,0.335294,0.19322,0.135714,0.0868902,0.0663562,0.0663562,0.0663562,0.0663562,0.291764
85,0,0,10,protocol,7.5,200,107,0.535,40,33,0.825,0.842857,0.345161,0.173701,0.121591,0.0808157,0.0625731,0.0625731,0.0625731,0.0625731,0.294884
86,0,0,10,protocol,7.5,200,103,0.515,40,40,1,0.914894,0.399225,0.166667,0.107516,0.0791091,0.0603751,0.0603751,0.0603751,0.0603751,0.294081
87,0,0,10,protocol,7.5,200,112,0.56,40,40,1,0.97,0.427481,0.19244,0.12056,0.0858896,0.0673887,0.0673887,0.0673887,0.0673887,0.293244
88,0,0,10,protocol,7.5,200,97,0.485,32,31,0.96875,0.95,0.329932,0.16899,0.107301,0.0727136,0.0572609,0.0572609,0.0572609,0.0572609,0.292196
89,0,0,10,protocol,7.5,200,91,0.455,20,20,1,0.9,0.315972,0.167279,0.0995624,0.0679104,0.0541667,0.0541667,0.0541667,0.0541667,0.294757
90,0,0,10,protocol,7.5,200,99,0.495,28,27,0.964286,0.888889,0.356115,0.178058,0.106223,0.0737705,0.0590692,0.0590692,0.0590692,0.0590692,0.297793
91,0,0,10,protocol,7.5,200,99,0.495,20,20,1,0.925532,0.353571,0.174603,0.106452,0.0784469,0.0585106,0.0585106,0.0585106,0.0585106,0.297959
92,0,0,10,protocol,7.5,200,117,0.585,20,19,0.95,0.94,0.430147,0.213504,0.123418,0.092126,0.0690265,0.0690265,0.0690265,0.0690265,0.296658
93,0,0,10,protocol,7.5,200,122,0.61,20,19,0.95,0.875,0.448529,0.218638,0.130621,0.0964427,0.0728793,0.0728793,0.0728793,0.0728793,0.295399
94,0,0,10,protocol,7.5,200,152,0.76,20,20,1,0.929688,0.508361,0.262069,0.161702,0.127731,0.0908005,0.0908005,0.0908005,0.0908005,0.29418
95,0,0,10,protocol,7.5,200,159,0.795,36,36,1,0.963768,0.540816,0.257282,0.168432,0.132943,0.0952096,0.0952096,0.0952096,0.0952096,0.293127
96,0,0,10,protocol,7.5,200,166,0.83,50,50,1,0.950617,0.557047,0.268608,0.179654,0.139262,0.100789,0.100789,0.100789,0.100789,0.292072
97,0,0,10,protocol,7.5,200,181,0.905,42,41,0.97619,0.944444,0.565625,0.287302,0.191737,0.151591,0.109763,0.109763,0.109763,0.109763,0.29135
98,0,0,10,protocol,7.5,200,201,1.005,54,54,1,0.964286,0.594675,0.323671,0.208075,0.164889,0.123464,0.123464,0.123464,0.123464,0.290465
99,0,0,10,protocol,7.5,200,206,1.03,40,39,0.975,0.851351,0.598837,0.347973,0.212371,0.166129,0.128589,0.128589,0.128589,0.128589,0.289421
100,0,0,10,protocol,7.5,200,237,1.185,54,54,1,0.943299,0.677143,0.396321,0.25,0.191438,0.151729,0.151729,0.151729,0.151729,0.2884
101,0,0,10,protocol,7.5,200,233,1.165,61,60,0.983607,0.920455,0.681287,0.379479,0.2463,0.190984,0.147562,0.147562,0.147562,0.147562,0.287816
102,0,0,10,protocol,7.5,200,210,1.05,50,46,0.92,0.877551,0.603448,0.364583,0.220126,0.169628,0.133418,0.133418,0.133418,0.133418,0.286854
103,0,0,10,protocol,7.5,200,217,1.085,76,76,1,0.944444,0.599448,0.372852,0.244921,0.17033,0.132156,0.132156,0.132156,0.132156,0.285912
104,0,0,10,protocol,7.5,200,225,1.125,68,68,1,0.987654,0.66568,0.391986,0.270758,0.17914,0.137531,0.137531,0.137531,0.137531,0.284992
105,0,0,10,protocol,7.5,200,220,1.1,40,40,1,0.953125,0.68323,0.421456,0.260047,0.174326,0.136816,0.136816,0.136816,0.136816,0.284128
106,0,0,10,protocol,7.5,200,235,1.175,38,38,1,0.955,0.734375,0.457198,0.277778,0.190747,0.145421,0.145421,0.145421,0.145421,0.283335
107,0,0,10,protocol,7.5,200,249,1.245,38,38,1,0.938679,0.778125,0.45941,0.300725,0.218421,0.152574,0.152574,0.152574,0.152574,0.282793
108,0,0,10,protocol,7.5,200,248,1.24,38,38,1,0.985,0.775,0.432056,0.319588,0.214162,0.152147,0.152147,0.152147,0.152147,0.282482
109,0,0,10,protocol,7.5,200,228,1.14,88,87,0.988636,0.989011,0.699387,0.389078,0.3,0.202128,0.136038,0.136038,0.136038,0.136038,0.281944
110,0,0,10,protocol,7.5,200,207,1.035,120,116,0.966667,0.913265,0.623494,0.341584,0.264706,0.185984,0.124399,0.124399,0.124399,0.124399,0.281162
111,0,0,10,protocol,7.5,200,211,1.055,120,119,0.991667,0.94,0.596045,0.341424,0.274026,0.186067,0.129607,0.129607,0.129607,0.129607,0.280398
112,0,0,10,protocol,7.5,200,230,1.15,118,116,0.983051,0.957831,0.631868,0.384615,0.296392,0.207957,0.144291,0.144291,0.144291,0.144291,0.279836
113,0,0,10,protocol,7.5,200,241,1.205,88,88,1,0.93125,0.608586,0.405042,0.312176,0.212522,0.157208,0.157208,0.157208,0.157208,0.279094
114,0,0,10,protocol,7.5,200,265,1.325,80,78,0.975,0.95,0.67602,0.436573,0.324755,0.233275,0.172977,0.172977,0.172977,0.172977,0.278369
115,0,0,10,protocol,7.5,200,271,1.355,80,75,0.9375,0.901734,0.657767,0.422118,0.325721,0.236475,0.183604,0.183604,0.183604,0.183604,0.277661
116,0,0,10,protocol,7.5,200,297,1.485,80,79,0.9875,0.917431,0.707143,0.464062,0.37125,0.262832,0.202454,0.202454,0.202454,0.202454,0.277013
117,0,0,10,protocol,7.5,200,275,1.375,78,76,0.974359,0.939655,0.664251,0.428349,0.34375,0.247748,0.185061,0.185061,0.185061,0.185061,0.27645
118,0,0,10,protocol,7.5,200,283,1.415,80,81,1,0.968254,0.727506,0.430091,0.35375,0.26011,0.191216,0.191216,0.191216,0.191216,0.276236
119,0,0,10,protocol,7.5,200,294,1.47,100,100,1,0.931452,0.773684,0.456522,0.362963,0.269725,0.197051,0.197051,0.197051,0.197051,0.27602
120,0,0,10,protocol,7.5,200,269,1.345,62,60,0.967742,0.915323,0.696891,0.417702,0.329253,0.249074,0.182745,0.182745,0.182745,0.182745,0.27544
121,0,0,10,protocol,7.5,200,274,1.37,40,40,1,0.95,0.721053,0.411411,0.342929,0.253704,0.187929,0.187929,0.187929,0.187929,0.274815
122,0,0,10,protocol,7.5,200,245,1.225,40,40,1,0.874016,0.737952,0.373476,0.30397,0.219928,0.167808,0.167808,0.167808,0.167808,0.274407
123,0,0,10,protocol,7.5,200,252,1.26,40,39,0.975,0.926606,0.732558,0.412439,0.299287,0.224199,0.174033,0.174033,0.174033,0.174033,0.27385
124,0,0,10,protocol,7.5,200,222,1.11,40,40,1,0.9,0.606557,0.358065,0.262411,0.200723,0.158232,0.158232,0.158232,0.158232,0.273262
125,0,0,10,protocol,7.5,200,224,1.12,40,39,0.975,0.952128,0.622222,0.364821,0.27451,0.205882,0.159317,0.159317,0.159317,0.159317,0.272684
126,0,0,10,protocol,7.5,200,235,1.175,40,40,1,0.887931,0.691176,0.413732,0.290842,0.219626,0.163421,0.163421,0.163421,0.163421,0.272155
127,0,0,10,protocol,7.5,200,265,1.325,44,44,1,0.969828,0.817901,0.485348,0.326355,0.250473,0.18821,0.18821,0.18821,0.18821,0.271614
128,0,0,10,protocol,7.5,200,263,1.315,40,40,1,0.941406,0.773529,0.515686,0.338046,0.246255,0.191691,0.191691,0.191691,0.191691,0.271242
129,0,0,10,protocol,7.5,200,261,1.305,40,40,1,0.949612,0.767647,0.532653,0.347074,0.240331,0.193333,0.193333,0.193333,0.193333,0.27111
130,0,0,10,protocol,7.5,200,267,1.335,40,39,0.975,0.943089,0.799401,0.551653,0.379261,0.245404,0.202273,0.202273,0.202273,0.202273,0.270875
131,0,0,10,protocol,7.5,200,266,1.33,48,48,1,0.995833,0.791667,0.538462,0.397015,0.254789,0.1994,0.1994,0.1994,0.1994,0.270369
132,0,0,10,protocol,7.5,200,251,1.255,50,50,1,0.95122,0.756024,0.486434,0.381459,0.252515,0.190152,0.190152,0.190152,0.190152,0.269861
133,0,0,10,protocol,7.5,200,265,1.325,60,60,1,0.974359,0.86039,0.53,0.412773,0.279536,0.211324,0.211324,0.211324,0.211324,0.269495
134,0,0,10,protocol,7.5,200,264,1.32,48,48,1,0.957627,0.88,0.528,0.4,0.275574,0.207547,0.207547,0.207547,0.207547,0.269006
135,0,0,10,protocol,7.5,200,248,1.24,40,39,0.975,0.953782,0.849315,0.521008,0.382716,0.259958,0.202119,0.202119,0.202119,0.202119,0.268525
136,0,0,10,protocol,7.5,200,248,1.24,40,39,0.975,0.94958,0.873239,0.571429,0.386293,0.26327,0.211244,0.211244,0.211244,0.211244,0.268053
137,0,0,10,protocol,7.5,200,246,1.23,40,40,1,0.958763,0.788462,0.559091,0.394231,0.260042,0.215035,0.215035,0.215035,0.215035,0.267614
138,0,0,10,protocol,7.5,200,239,1.195,40,40,1,0.983333,0.702941,0.569048,0.398333,0.254255,0.204623,0.204623,0.204623,0.204623,0.267193
139,0,0,10,protocol,7.5,200,209,1.045,40,39,0.975,0.963855,0.614706,0.5225,0.333866,0.22,0.182692,0.182692,0.182692,0.182692,0.266971
140,0,0,10,protocol,7.5,200,206,1.03,40,39,0.975,0.975,0.605882,0.515,0.35034,0.219149,0.177893,0.177893,0.177893,0.177893,0.266677
141,0,0,10,protocol,7.5,200,198,0.99,52,50,0.961538,0.96875,0.582353,0.495,0.33,0.213362,0.168081,0.168081,0.168081,0.168081,0.266247
142,0,0,10,protocol,7.5,200,208,1.04,60,60,1,0.98125,0.611765,0.5,0.358621,0.226087,0.174204,0.174204,0.174204,0.174204,0.265823
143,0,0,10,protocol,7.5,200,205,1.025,60,60,1,0.98125,0.602941,0.465909,0.353448,0.222826,0.173729,0.173729,0.173729,0.173729,0.265471
144,0,0,10,protocol,7.5,200,194,0.97,60,60,1,0.9625,0.570588,0.429204,0.334483,0.21087,0.16753,0.16753,0.16753,0.16753,0.265243
145,0,0,10,protocol,7.5,200,189,0.945,50,50,1,0.96875,0.586957,0.41087,0.325862,0.209071,0.162931,0.162931,0.162931,0.162931,0.264846
146,0,0,10,protocol,7.5,200,190,0.95,40,40,1,0.95625,0.59375,0.413043,0.329861,0.210643,0.15807,0.15807,0.15807,0.15807,0.264465
147,0,0,10,protocol,7.5,200,192,0.96,40,40,1,0.975,0.607595,0.417391,0.339223,0.211921,0.154839,0.154839,0.154839,0.154839,0.264101
148,0,0,10,protocol,7.5,200,188,0.94,40,40,1,0.965753,0.614379,0.437209,0.318644,0.201285,0.152846,0.152846,0.152846,0.152846,0.263747
149,0,0,10,protocol,7.5,200,190,0.95,36,36,1,0.964286,0.608974,0.448113,0.325342,0.19958,0.151154,0.151154,0.151154,0.151154,0.263491
150,0,0,10,protocol,7.5,200,191,0.955,20,20,1,0.978571,0.63245,0.444186,0.343525,0.201264,0.148523,0.148523,0.148523,0.148523,0.263262
151,0,0,10,protocol,7.5,200,195,0.975,20,20,1,0.978571,0.625,0.464286,0.363806,0.206131,0.150231,0.150231,0.150231,0.150231,0.262948
152,0,0,10,protocol,7.5,200,222,1.11,20,20,1,0.95625,0.74,0.516279,0.420455,0.238197,0.173437,0.173437,0.173437,0.173437,0.262586
153,0,0,10,protocol,7.5,200,225,1.125,38,38,1,0.9625,0.75,0.559701,0.401786,0.246711,0.174554,0.174554,0.174554,0.174554,0.262239
154,0,0,10,protocol,7.5,200,221,1.105,50,50,1,0.978873,0.736667,0.549751,0.378425,0.242325,0.175676,0.175676,0.175676,0.175676,0.26195
155,0,0,10,protocol,7.5,200,229,1.145,26,26,1,0.977941,0.760797,0.525229,0.389456,0.250547,0.183494,0.183494,0.183494,0.183494,0.261605
156,0,0,10,protocol,7.5,200,198,0.99,20,20,1,0.962121,0.61875,0.471429,0.34555,0.215217,0.159677,0.159677,0.159677,0.159677,0.261264
157,0,0,10,protocol,7.5,200,175,0.875,20,19,0.95,0.960317,0.546875,0.416667,0.311943,0.190217,0.141129,0.141129,0.141129,0.141129,0.260928
158,0,0,10,protocol,7.5,200,193,0.965,20,19,0.95,0.985714,0.674825,0.450935,0.332759,0.22133,0.14892,0.14892,0.14892,0.14892,0.260608
159,0,0,10,protocol,7.5,200,190,0.95,20,20,1,0.978571,0.678571,0.420354,0.327586,0.217143,0.147287,0.147287,0.147287,0.147287,0.260302
160,0,0,10,protocol,7.5,200,183,0.915,6,5,0.833333,0.957143,0.653571,0.412162,0.315517,0.206081,0.145008,0.145008,0.145008,0.145008,0.260198
161,0,0,10,protocol,7.5,200,179,0.895,0,0,0,0.942857,0.577419,0.404977,0.305461,0.191649,0.143429,0.143429,0.143429,0.143429,0.260079
162,0,0,10,protocol,7.5,200,179,0.895,0,0,0,0.953846,0.570064,0.394273,0.289644,0.189619,0.145057,0.145057,0.145057,0.145057,0.259771
163,0,0,10,protocol,7.5,200,160,0.8,0,0,0,0.908333,0.533333,0.352423,0.255591,0.166667,0.12966,0.12966,0.12966,0.12966,0.259462
164,0,0,10,protocol,7.5,200,160,0.8,0,0,0,0.941667,0.533333,0.363636,0.238806,0.172043,0.135364,0.135364,0.135364,0.135364,0.259213
165,0,0,10,protocol,7.5,200,171,0.855,0,0,0,0.941667,0.606383,0.371739,0.251471,0.1875,0.149737,0.149737,0.149737,0.149737,0.259617
166,0,0,10,protocol,7.5,200,185,0.925,0,0,0,0.940171,0.642361,0.385417,0.275298,0.203744,0.163139,0.163139,0.163139,0.163139,0.260161
167,0,0,10,protocol,7.5,200,175,0.875,0,0,0,0.870968,0.599315,0.355691,0.261976,0.198864,0.154594,0.154594,0.154594,0.154594,0.260695
168,0,0,10,protocol,7.5,200,168,0.84,0,0,0,0.831081,0.541935,0.334661,0.245614,0.192661,0.147368,0.147368,0.147368,0.147368,0.261213
169,0,0,10,protocol,7.5,200,210,1.05,0,0,0,0.876543,0.65625,0.432099,0.3,0.25,0.184211,0.184211,0.184211,0.184211,0.261803
170,0,0,10,protocol,7.5,200,225,1.125,0,0,0,0.870968,0.703125,0.448207,0.321429,0.263466,0.198763,0.198763,0.198763,0.198763,0.262344
171,0,0,10,protocol,7.5,200,233,1.165,0,0,0,0.886364,0.728125,0.43633,0.332857,0.27093,0.214945,0.214945,0.214945,0.214945,0.263056
172,0,0,10,protocol,7.5,200,224,1.12,0,0,0,0.885,0.7,0.414815,0.32,0.260465,0.208178,0.208178,0.208178,0.208178,0.263614
173,0,0,10,protocol,7.5,200,237,1.185,20,20,1,0.894495,0.740625,0.438889,0.336648,0.275581,0.221082,0.221082,0.221082,0.221082,0.264074
174,0,0,10,protocol,7.5,200,237,1.185,30,30,1,0.904545,0.740625,0.438889,0.329167,0.275581,0.223585,0.223585,0.223585,0.223585,0.264627
175,0,0,10,protocol,7.5,200,231,1.155,42,42,1,0.877273,0.721875,0.427778,0.320833,0.268605,0.217925,0.217925,0.217925,0.217925,0.265189
