SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead
21,0,0,10,protocol,7.5,50,57,1.14,0,0,0,1,1,0.384615,0.25,0.2,0.2,0.2,0.2,0.2,0.594861
22,0,0,10,protocol,7.5,50,48,0.96,0,0,0,1,1,0.333333,0.25,0.2,0.2,0.2,0.2,0.2,0.589924
23,0,0,10,protocol,7.5,60,59,0.983333,0,0,0,1,0.590909,0.325,0.278571,0.216667,0.216667,0.216667,0.216667,0.216667,0.585468
24,0,0,10,protocol,7.5,60,52,0.866667,0,0,0,0.8,0.380952,0.266667,0.228571,0.177778,0.177778,0.177778,0.177778,0.177778,0.582065
25,0,0,10,protocol,7.5,60,54,0.9,0,0,0,0.9,0.35,0.291667,0.273438,0.208333,0.194444,0.194444,0.194444,0.194444,0.579095
26,0,0,10,protocol,7.5,60,58,0.966667,0,0,0,0.75,0.547619,0.46,0.333333,0.2875,0.255556,0.255556,0.255556,0.255556,0.574936
27,0,0,10,protocol,7.5,70,81,1.15714,0,0,0,0,0.8875,0.71,0.507143,0.37766,0.322727,0.322727,0.322727,0.322727,0.569403
28,0,0,10,protocol,7.5,70,58,0.828571,0,0,0,0,0.6,0.48,0.342857,0.24,0.218182,0.218182,0.218182,0.218182,0.568563
29,0,0,10,protocol,7.5,70,46,0.657143,0,0,0,0,0.445946,0.33,0.217105,0.165,0.15,0.15,0.15,0.15,0.571607
30,0,0,10,protocol,7.5,70,43,0.614286,0,0,0,0,0.55,0.351064,0.20625,0.166667,0.160194,0.160194,0.160194,0.160194,0.567471
31,0,0,10,protocol,7.5,80,51,0.6375,0,0,0,0.857143,0.85,0.283333,0.17,0.141667,0.121429,0.121429,0.121429,0.121429,0.5616
32,0,0,10,protocol,7.5,80,54,0.675,0,0,0,0.9,0.85,0.293103,0.161905,0.131783,0.121429,0.121429,0.121429,0.121429,0.555353
33,0,0,10,protocol,7.5,80,57,0.7125,0,0,0,0.9,0.825,0.284483,0.163366,0.126923,0.117857,0.117857,0.117857,0.117857,0.55038
34,0,0,10,protocol,7.5,80,58,0.725,0,0,0,1,0.75,0.3,0.168539,0.115385,0.107143,0.107143,0.107143,0.107143,0.554551
35,0,0,10,protocol,7.5,90,75,0.833333,0,0,0,0.675,0.583333,0.294118,0.159091,0.104167,0.0988701,0.0988701,0.0988701,0.0988701,0.558263
36,0,0,10,protocol,7.5,90,72,0.8,0,0,0,0.625,0.533333,0.228571,0.145455,0.0958084,0.0941176,0.0941176,0.0941176,0.0941176,0.56119
37,0,0,10,protocol,7.5,90,71,0.788889,0,0,0,0.725,0.516667,0.196203,0.140909,0.101974,0.0911765,0.0911765,0.0911765,0.0911765,0.563804
38,0,0,10,protocol,7.5,90,92,1.02222,0,0,0,0.875,0.546875,0.21875,0.159091,0.124113,0.102941,0.102941,0.102941,0.102941,0.566664
39,0,0,10,protocol,7.5,90,108,1.2,0,0,0,0.975,0.5,0.24375,0.177273,0.143911,0.115727,0.115727,0.115727,0.115727,0.562593
40,0,0,10,protocol,7.5,100,108,1.08,0,0,0,0.95,0.38,0.158333,0.117284,0.1,0.0855856,0.0855856,0.0855856,0.0855856,0.557543
41,0,0,10,protocol,7.5,100,123,1.23,0,0,0,1,0.47,0.195833,0.146875,0.123684,0.104444,0.104444,0.104444,0.104444,0.553433
42,0,0,10,protocol,7.5,100,134,1.34,0,0,0,0.95,0.65,0.275424,0.203125,0.165816,0.147727,0.147727,0.147727,0.147727,0.549196
43,0,0,10,protocol,7.5,100,137,1.37,0,0,0,0.910714,0.59322,0.309735,0.231788,0.176768,0.159091,0.159091,0.159091,0.159091,0.545256
44,0,0,10,protocol,7.5,110,140,1.27273,0,0,0,0.829787,0.59375,0.3125,0.225118,0.175926,0.163793,0.163793,0.163793,0.163793,0.54497
45,0,0,10,protocol,7.5,110,122,1.10909,0,0,0,0.75,0.441176,0.236593,0.165198,0.138889,0.12931,0.12931,0.12931,0.12931,0.548956
46,0,0,10,protocol,7.5,110,144,1.30909,6,6,1,0.793478,0.539773,0.279412,0.202991,0.170863,0.163793,0.163793,0.163793,0.163793,0.549248
47,0,0,10,protocol,7.5,110,154,1.4,20,19,0.95,0.85,0.485714,0.288136,0.2125,0.182143,0.180851,0.180851,0.180851,0.180851,0.548605
48,0,0,10,protocol,7.5,120,184,1.53333,20,20,1,0.854167,0.479167,0.324859,0.239583,0.185484,0.179688,0.179688,0.179688,0.179688,0.544323
49,0,0,10,protocol,7.5,120,208,1.73333,20,20,1,0.87931,0.547619,0.396552,0.2875,0.222581,0.210366,0.210366,0.210366,0.210366,0.540017
50,0,0,10,protocol,7.5,120,243,2.025,20,20,1,0.957143,0.657692,0.45,0.35625,0.293814,0.259091,0.259091,0.259091,0.259091,0.533052
51,0,0,10,protocol,7.5,120,219,1.825,12,12,1,0.925,0.597744,0.399497,0.348684,0.281915,0.242378,0.242378,0.242378,0.242378,0.52637
52,0,0,10,protocol,7.5,120,234,1.95,0,0,0,0.929487,0.616541,0.44086,0.383178,0.29078,0.241888,0.241888,0.241888,0.241888,0.519954
53,0,0,10,protocol,7.5,130,258,1.98462,59,60,1,0.905,0.693452,0.506522,0.414591,0.318306,0.267816,0.267816,0.267816,0.267816,0.51337
54,0,0,10,protocol,7.5,130,290,2.23077,100,100,1,0.932039,0.815625,0.552966,0.446918,0.36,0.319853,0.319853,0.319853,0.319853,0.507106
55,0,0,10,protocol,7.5,130,240,1.84615,82,81,0.987805,0.871134,0.693038,0.464968,0.354369,0.312857,0.263855,0.263855,0.263855,0.263855,0.504312
56,0,0,10,protocol,7.5,130,227,1.74615,72,72,1,0.908602,0.627273,0.427686,0.334951,0.3,0.257463,0.257463,0.257463,0.257463,0.501213
57,0,0,10,protocol,7.5,140,260,1.85714,44,43,0.977273,0.877273,0.618557,0.4,0.348837,0.27907,0.247934,0.247934,0.247934,0.247934,0.498233
58,0,0,10,protocol,7.5,140,253,1.80714,68,64,0.941176,0.805785,0.62973,0.416071,0.337681,0.265376,0.23873,0.23873,0.23873,0.23873,0.495507
59,0,0,10,protocol,7.5,140,265,1.89286,84,70,0.833333,0.852,0.704023,0.442238,0.35,0.290974,0.25,0.25,0.25,0.25,0.494343
60,0,0,10,protocol,7.5,140,281,2.00714,98,83,0.846939,0.889908,0.686842,0.51581,0.371795,0.329545,0.260479,0.260479,0.260479,0.260479,0.493647
61,0,0,10,protocol,7.5,150,257,1.71333,120,103,0.858333,0.87037,0.609524,0.521385,0.334204,0.312958,0.24015,0.24015,0.24015,0.24015,0.490184
62,0,0,10,protocol,7.5,150,247,1.64667,116,104,0.896552,0.83913,0.608374,0.458256,0.330214,0.296163,0.240272,0.240272,0.240272,0.240272,0.486917
63,0,0,10,protocol,7.5,150,254,1.69333,104,103,0.990385,0.9,0.658031,0.458484,0.363897,0.299528,0.252485,0.252485,0.252485,0.252485,0.483684
64,0,0,10,protocol,7.5,150,248,1.65333,136,134,0.985294,0.858871,0.666667,0.441281,0.364706,0.291765,0.245059,0.245059,0.245059,0.245059,0.480747
65,0,0,10,protocol,7.5,160,261,1.63125,122,120,0.983607,0.894309,0.633495,0.45234,0.35462,0.272727,0.222696,0.222696,0.222696,0.222696,0.478565
66,0,0,10,protocol,7.5,160,223,1.39375,104,100,0.961538,0.814159,0.55198,0.408425,0.294195,0.2182,0.187395,0.187395,0.187395,0.187395,0.480307
67,0,0,10,protocol,7.5,160,205,1.28125,72,55,0.763889,0.765766,0.502451,0.366071,0.274799,0.198643,0.173142,0.173142,0.173142,0.173142,0.481109
68,0,0,10,protocol,7.5,160,189,1.18125,52,35,0.673077,0.745,0.479695,0.332746,0.272334,0.183495,0.160441,0.160441,0.160441,0.160441,0.479822
69,0,0,10,protocol,7.5,170,162,0.952941,80,67,0.8375,0.794118,0.397059,0.265574,0.220708,0.144643,0.127559,0.127559,0.127559,0.127559,0.47777
70,0,0,10,protocol,7.5,170,155,0.911765,80,81,1,0.921429,0.407895,0.258333,0.214681,0.138146,0.121664,0.121664,0.121664,0.121664,0.474003
71,0,0,10,protocol,7.5,170,153,0.9,76,73,0.960526,0.868421,0.442197,0.255,0.207317,0.143527,0.118238,0.118238,0.118238,0.118238,0.469493
72,0,0,10,protocol,7.5,170,172,1.01176,26,25,0.961538,0.890625,0.491429,0.318519,0.211302,0.16381,0.136508,0.136508,0.136508,0.136508,0.465137
73,0,0,10,protocol,7.5,170,158,0.929412,28,26,0.928571,0.856,0.470238,0.318548,0.188544,0.146296,0.128039,0.128039,0.128039,0.128039,0.460927
74,0,0,10,protocol,7.5,180,145,0.805556,56,54,0.964286,0.95,0.397059,0.25,0.164434,0.122727,0.107143,0.107143,0.107143,0.107143,0.456656
75,0,0,10,protocol,7.5,180,126,0.7,60,59,0.983333,0.975,0.351515,0.218045,0.151832,0.102113,0.0932476,0.0932476,0.0932476,0.0932476,0.452582
76,0,0,10,protocol,7.5,180,156,0.866667,52,51,0.980769,0.933333,0.496599,0.279693,0.188144,0.133945,0.117932,0.117932,0.117932,0.117932,0.449187
77,0,0,10,protocol,7.5,180,140,0.777778,12,11,0.916667,0.676923,0.464286,0.245283,0.152941,0.119266,0.104,0.104,0.104,0.104,0.448587
78,0,0,10,protocol,7.5,190,167,0.878947,0,0,0,0.848276,0.497024,0.286942,0.186384,0.145217,0.125753,0.125753,0.125753,0.125753,0.448115
79,0,0,10,protocol,7.5,190,165,0.868421,33,31,0.939394,0.920635,0.458333,0.264,0.188356,0.143478,0.123874,0.123874,0.123874,0.123874,0.444303
80,0,0,10,protocol,7.5,190,180,0.947368,60,60,1,0.921429,0.529412,0.280374,0.207373,0.154905,0.12987,0.12987,0.12987,0.12987,0.441585
81,0,0,10,protocol,7.5,190,145,0.763158,60,59,0.983333,0.735294,0.414286,0.218373,0.174279,0.125433,0.101116,0.101116,0.101116,0.101116,0.442244
82,0,0,10,protocol,7.5,200,162,0.81,54,54,1,0.678571,0.411168,0.257143,0.187935,0.134106,0.109905,0.109905,0.109905,0.109905,0.442957
83,0,0,10,protocol,7.5,200,195,0.975,30,29,0.966667,0.661905,0.43722,0.321252,0.213816,0.160891,0.131225,0.131225,0.131225,0.131225,0.443618
84,0,0,10,protocol,7.5,200,228,1.14,48,34,0.708333,0.675105,0.475,0.381271,0.242553,0.185668,0.148922,0.148922,0.148922,0.148922,0.444096
85,0,0,10,protocol,7.5,200,225,1.125,54,31,0.574074,0.644628,0.464876,0.339879,0.233402,0.185644,0.147444,0.147444,0.147444,0.147444,0.444714
86,0,0,10,protocol,7.5,200,230,1.15,80,58,0.725,0.651852,0.473251,0.341246,0.232323,0.18254,0.146497,0.146497,0.146497,0.146497,0.445326
87,0,0,10,protocol,7.5,200,218,1.09,84,51,0.607143,0.536232,0.427451,0.311429,0.209615,0.169782,0.138854,0.138854,0.138854,0.138854,0.448155
88,0,0,10,protocol,7.5,200,233,1.165,56,27,0.482143,0.55,0.453307,0.331909,0.218165,0.175188,0.148597,0.148597,0.148597,0.148597,0.450992
89,0,0,10,protocol,7.5,200,254,1.27,64,41,0.640625,0.614907,0.469501,0.351801,0.235185,0.195234,0.161168,0.161168,0.161168,0.161168,0.454304
90,0,0,10,protocol,7.5,200,279,1.395,82,62,0.756098,0.693141,0.487762,0.368074,0.258813,0.213303,0.178617,0.178617,0.178617,0.178617,0.45619
91,0,0,10,protocol,7.5,200,273,1.365,82,77,0.939024,0.757246,0.462712,0.343829,0.249088,0.205572,0.175225,0.175225,0.175225,0.175225,0.457528
92,0,0,10,protocol,7.5,200,267,1.335,86,80,0.930233,0.703333,0.496283,0.339695,0.249533,0.205385,0.170064,0.170064,0.170064,0.170064,0.457898
93,0,0,10,protocol,7.5,200,279,1.395,78,76,0.974359,0.775735,0.558,0.362338,0.255495,0.215944,0.178389,0.178389,0.178389,0.178389,0.458361
94,0,0,10,protocol,7.5,200,249,1.245,64,64,1,0.869231,0.515528,0.321705,0.220354,0.196063,0.162852,0.162852,0.162852,0.162852,0.45801
95,0,0,10,protocol,7.5,200,230,1.15,80,79,0.9875,0.858407,0.545024,0.300261,0.211786,0.174905,0.150327,0.150327,0.150327,0.150327,0.457137
96,0,0,10,protocol,7.5,200,209,1.045,66,66,1,0.88,0.492925,0.270026,0.196244,0.161765,0.137863,0.137863,0.137863,0.137863,0.45606
97,0,0,10,protocol,7.5,200,244,1.22,65,65,1,0.917808,0.616162,0.313625,0.218442,0.191223,0.16332,0.16332,0.16332,0.16332,0.454762
98,0,0,10,protocol,7.5,200,252,1.26,58,59,1,0.943089,0.642857,0.340541,0.229091,0.2,0.168675,0.168675,0.168675,0.168675,0.453361
99,0,0,10,protocol,7.5,200,251,1.255,66,65,0.984848,0.939024,0.615196,0.341033,0.238593,0.200961,0.166446,0.166446,0.166446,0.166446,0.451779
100,0,0,10,protocol,7.5,200,251,1.255,74,74,1,0.926829,0.545652,0.34478,0.252515,0.195788,0.168456,0.168456,0.168456,0.168456,0.450075
101,0,0,10,protocol,7.5,200,232,1.16,122,120,0.983607,0.891892,0.428044,0.313514,0.234343,0.174436,0.154667,0.154667,0.154667,0.154667,0.448595
102,0,0,10,protocol,7.5,200,301,1.505,134,132,0.985075,0.938144,0.594862,0.403485,0.30404,0.226998,0.201743,0.201743,0.201743,0.201743,0.447075
103,0,0,10,protocol,7.5,200,337,1.685,120,120,1,0.864458,0.702083,0.441099,0.337,0.251493,0.223475,0.223475,0.223475,0.223475,0.445471
104,0,0,10,protocol,7.5,200,357,1.785,106,104,0.981132,0.901685,0.737603,0.484396,0.352071,0.268421,0.239276,0.239276,0.239276,0.239276,0.444125
105,2.56,5,10,protocol,7.5,200,354,1.77,154,152,0.987013,0.926316,0.746835,0.479675,0.340385,0.264179,0.238866,0.238866,0.238866,0.238866,0.442895
106,2.048,4,10,protocol,7.5,200,387,1.935,198,198,1,0.969072,0.780242,0.522973,0.383929,0.284978,0.260081,0.260081,0.260081,0.260081,0.440579
107,14.848,29,10,protocol,7.5,200,421,2.105,188,188,1,0.972906,0.809615,0.578297,0.437175,0.313244,0.284459,0.284459,0.284459,0.284459,0.439051
108,2.048,4,10,protocol,7.5,200,450,2.25,176,170,0.965909,0.961722,0.865385,0.613079,0.444664,0.337838,0.293734,0.293734,0.293734,0.293734,0.437408
109,1.536,3,10,protocol,7.5,200,422,2.11,154,150,0.974026,0.971939,0.817829,0.611594,0.421158,0.326625,0.264411,0.264411,0.264411,0.264411,0.435581
110,1.536,3,10,protocol,7.5,200,396,1.98,130,125,0.961538,0.927419,0.792,0.575581,0.392079,0.3,0.241758,0.241758,0.241758,0.241758,0.434182
111,0,0,10,protocol,7.5,200,345,1.725,100,99,0.99,0.837079,0.721757,0.491453,0.359001,0.258621,0.209345,0.209345,0.209345,0.209345,0.433817
112,0,0,10,protocol,7.5,200,334,1.67,100,99,0.99,0.913534,0.692946,0.473088,0.332669,0.255352,0.211526,0.211526,0.211526,0.211526,0.433568
113,0,0,10,protocol,7.5,200,267,1.335,80,61,0.7625,0.841699,0.560924,0.383621,0.258721,0.211569,0.168774,0.168774,0.168774,0.168774,0.4333
114,0,0,10,protocol,7.5,200,237,1.185,80,58,0.725,0.787313,0.556338,0.328255,0.235119,0.191129,0.152805,0.152805,0.152805,0.152805,0.432255
115,0,0,10,protocol,7.5,200,228,1.14,96,72,0.75,0.781513,0.592208,0.317549,0.228228,0.181818,0.148631,0.148631,0.148631,0.148631,0.431123
116,0,0,10,protocol,7.5,200,224,1.12,108,87,0.805556,0.855769,0.533333,0.335329,0.217899,0.174727,0.147855,0.147855,0.147855,0.147855,0.429964
117,0,0,10,protocol,7.5,200,247,1.235,140,111,0.792857,0.833333,0.608374,0.397106,0.237044,0.18769,0.167799,0.167799,0.167799,0.167799,0.42881
118,0,0,10,protocol,7.5,200,291,1.455,140,134,0.957143,0.933962,0.734848,0.464856,0.290419,0.218797,0.201663,0.201663,0.201663,0.201663,0.427843
119,0,0,10,protocol,7.5,200,254,1.27,112,111,0.991071,0.926087,0.635,0.416393,0.267368,0.190977,0.174451,0.174451,0.174451,0.174451,0.42612
120,0,0,10,protocol,7.5,200,250,1.25,86,86,1,0.905,0.565611,0.384615,0.26455,0.198098,0.168919,0.168919,0.168919,0.168919,0.424318
121,0,0,10,protocol,7.5,200,247,1.235,80,80,1,0.927184,0.556306,0.373112,0.265591,0.203627,0.164887,0.164887,0.164887,0.164887,0.422477
122,0,0,10,protocol,7.5,200,228,1.14,80,78,0.975,0.890625,0.475,0.348624,0.247826,0.193878,0.156486,0.156486,0.156486,0.156486,0.420793
123,0,0,10,protocol,7.5,200,233,1.165,98,90,0.918367,0.895455,0.504329,0.362928,0.267816,0.198129,0.165601,0.165601,0.165601,0.165601,0.419045
124,0,0,10,protocol,7.5,200,280,1.4,100,99,0.99,0.939516,0.657277,0.424242,0.325581,0.234899,0.208024,0.208024,0.208024,0.208024,0.417299
125,0,0,10,protocol,7.5,200,280,1.4,92,92,1,0.925926,0.721649,0.424242,0.325581,0.238095,0.21875,0.21875,0.21875,0.21875,0.415583
126,0,0,10,protocol,7.5,200,278,1.39,88,85,0.965909,0.957265,0.73545,0.439873,0.329384,0.239655,0.220635,0.220635,0.220635,0.220635,0.413896
127,0,0,10,protocol,7.5,200,255,1.275,120,114,0.95,0.935185,0.678191,0.418033,0.305389,0.219828,0.200787,0.200787,0.200787,0.200787,0.412237
128,0,0,10,protocol,7.5,200,220,1.1,120,120,1,0.973684,0.578947,0.363636,0.269608,0.191972,0.171875,0.171875,0.171875,0.171875,0.410785
129,0,0,10,protocol,7.5,200,197,0.985,120,114,0.95,0.938889,0.559659,0.328333,0.237923,0.174956,0.156349,0.156349,0.156349,0.156349,0.409361
130,0,0,10,protocol,7.5,200,206,1.03,86,80,0.930233,0.95,0.575419,0.339934,0.248193,0.188991,0.163492,0.163492,0.163492,0.163492,0.407874
131,0,0,10,protocol,7.5,200,208,1.04,60,60,1,0.9,0.611765,0.358621,0.253659,0.19403,0.165079,0.165079,0.165079,0.165079,0.406321
132,0,0,10,protocol,7.5,200,222,1.11,60,60,1,0.949686,0.652941,0.382759,0.276119,0.209434,0.177885,0.177885,0.177885,0.177885,0.404793
133,0,0,10,protocol,7.5,200,177,0.885,60,56,0.933333,0.957746,0.520588,0.314947,0.232283,0.166981,0.142742,0.142742,0.142742,0.142742,0.403319
134,0,0,10,protocol,7.5,200,167,0.835,74,74,1,0.94375,0.510703,0.298214,0.219737,0.15725,0.134677,0.134677,0.134677,0.134677,0.401856
135,0,0,10,protocol,7.5,200,171,0.855,80,79,0.9875,0.973333,0.606383,0.305357,0.225,0.158333,0.139706,0.139706,0.139706,0.139706,0.400416
136,0,0,10,protocol,7.5,200,171,0.855,80,80,1,0.992857,0.610714,0.316667,0.228,0.161017,0.140164,0.140164,0.140164,0.140164,0.398983
137,0,0,10,protocol,7.5,200,171,0.855,80,80,1,0.992857,0.610714,0.316667,0.231081,0.163168,0.140164,0.140164,0.140164,0.140164,0.397573
138,0,0,10,protocol,7.5,200,169,0.845,80,80,1,0.985714,0.586806,0.312963,0.228378,0.165362,0.138525,0.138525,0.138525,0.138525,0.396208
139,0,0,10,protocol,7.5,200,170,0.85,80,79,0.9875,0.978571,0.566667,0.319549,0.230978,0.166667,0.139344,0.139344,0.139344,0.139344,0.395017
140,0,0,10,protocol,7.5,200,151,0.755,80,80,1,0.957143,0.503333,0.290385,0.209722,0.150699,0.122964,0.122964,0.122964,0.122964,0.393742
141,0,0,10,protocol,7.5,200,156,0.78,80,80,1,0.985714,0.52,0.313253,0.216667,0.161826,0.125806,0.125806,0.125806,0.125806,0.392418
142,0,0,10,protocol,7.5,200,169,0.845,80,80,1,0.964286,0.570946,0.352083,0.234722,0.176042,0.136511,0.136511,0.136511,0.136511,0.39111
143,0,0,10,protocol,7.5,200,167,0.835,80,80,1,0.953333,0.596429,0.347917,0.231944,0.176533,0.13711,0.13711,0.13711,0.13711,0.389854
144,0,0,10,protocol,7.5,200,174,0.87,61,61,1,0.9625,0.621429,0.3625,0.241667,0.185106,0.145,0.145,0.145,0.145,0.38861
145,0,0,10,protocol,7.5,200,170,0.85,60,60,1,0.95625,0.607143,0.364807,0.238095,0.180851,0.14214,0.14214,0.14214,0.14214,0.38736
146,0,0,10,protocol,7.5,200,175,0.875,74,74,1,0.98125,0.625,0.433168,0.25,0.185775,0.149573,0.149573,0.149573,0.149573,0.386129
147,0,0,10,protocol,7.5,200,175,0.875,80,80,1,0.98125,0.625,0.4375,0.25,0.185775,0.150862,0.150862,0.150862,0.150862,0.384915
148,0,0,10,protocol,7.5,200,173,0.865,80,80,1,0.96875,0.617857,0.4325,0.252924,0.184043,0.149138,0.149138,0.149138,0.149138,0.383718
149,0,0,10,protocol,7.5,200,172,0.86,80,80,1,0.9625,0.614286,0.43,0.256716,0.182979,0.146259,0.146259,0.146259,0.146259,0.382655
150,0,0,10,protocol,7.5,200,174,0.87,80,80,1,0.96875,0.621429,0.435,0.280645,0.189956,0.149485,0.149485,0.149485,0.149485,0.381616
151,0,0,10,protocol,7.5,200,174,0.87,60,59,0.983333,0.975,0.621429,0.435,0.289037,0.193333,0.15,0.15,0.15,0.15,0.380516
152,0,0,10,protocol,7.5,200,174,0.87,60,60,1,0.98125,0.621429,0.435,0.292929,0.196833,0.150259,0.150259,0.150259,0.150259,0.379384
153,0,0,10,protocol,7.5,200,170,0.85,60,60,1,0.954198,0.607143,0.425,0.300353,0.202381,0.149123,0.149123,0.149123,0.149123,0.378268
154,0,0,10,protocol,7.5,200,163,0.815,60,60,1,0.975,0.582143,0.4075,0.291071,0.194048,0.142982,0.142982,0.142982,0.142982,0.377179
155,0,0,10,protocol,7.5,200,151,0.755,60,58,0.966667,0.941667,0.539286,0.3775,0.269643,0.18303,0.132456,0.132456,0.132456,0.132456,0.376108
156,0,0,10,protocol,7.5,200,134,0.67,60,60,1,0.941667,0.478571,0.335,0.239286,0.163415,0.117544,0.117544,0.117544,0.117544,0.375044
157,0,0,10,protocol,7.5,200,133,0.665,60,59,0.983333,0.975,0.475,0.3325,0.2375,0.160241,0.119069,0.119069,0.119069,0.119069,0.373988
158,0,0,10,protocol,7.5,200,133,0.665,60,60,1,0.95,0.475,0.3325,0.2375,0.154651,0.122921,0.122921,0.122921,0.122921,0.372946
159,0,0,10,protocol,7.5,200,134,0.67,60,60,1,0.966667,0.515385,0.335,0.239286,0.159524,0.124074,0.124074,0.124074,0.124074,0.371938
160,0,0,10,protocol,7.5,200,131,0.655,60,60,1,0.941667,0.511719,0.3275,0.228223,0.155952,0.121296,0.121296,0.121296,0.121296,0.37106
161,0,0,10,protocol,7.5,200,137,0.685,60,60,1,0.983333,0.570833,0.3425,0.236207,0.163095,0.129245,0.129245,0.129245,0.129245,0.370129
162,0,0,10,protocol,7.5,200,136,0.68,60,60,1,0.991667,0.566667,0.34,0.235294,0.16545,0.128302,0.128302,0.128302,0.128302,0.369143
163,0,0,10,protocol,7.5,200,135,0.675,60,60,1,0.966667,0.5625,0.344388,0.241071,0.165441,0.129063,0.129063,0.129063,0.129063,0.368166
164,0,0,10,protocol,7.5,200,138,0.69,60,60,1,0.991667,0.575,0.345,0.246429,0.175127,0.132692,0.132692,0.132692,0.132692,0.367223
165,0,0,10,protocol,7.5,200,131,0.655,60,60,1,0.95,0.545833,0.3275,0.233929,0.167949,0.128431,0.128431,0.128431,0.128431,0.366287
166,0,0,10,protocol,7.5,200,138,0.69,60,60,1,0.991667,0.575,0.345,0.246429,0.176923,0.135294,0.135294,0.135294,0.135294,0.365347
167,0,0,10,protocol,7.5,200,130,0.65,60,60,1,0.95,0.541667,0.325,0.232143,0.166667,0.127451,0.127451,0.127451,0.127451,0.36442
168,0,0,10,protocol,7.5,200,139,0.695,60,60,1,1,0.579167,0.3475,0.257407,0.178205,0.135478,0.135478,0.135478,0.135478,0.363504
169,0,0,10,protocol,7.5,200,130,0.65,60,60,1,0.941667,0.541667,0.325,0.240741,0.166667,0.125,0.125,0.125,0.125,0.362599
170,0,0,10,protocol,7.5,200,133,0.665,60,60,1,0.966667,0.554167,0.3325,0.246296,0.170513,0.127885,0.127885,0.127885,0.127885,0.361791
171,0,0,10,protocol,7.5,200,135,0.675,60,60,1,0.975,0.5625,0.3375,0.25,0.173077,0.129808,0.129808,0.129808,0.129808,0.361007
172,0,0,10,protocol,7.5,200,133,0.665,60,60,1,0.941667,0.554167,0.3325,0.246296,0.170513,0.127885,0.127885,0.127885,0.127885,0.360176
173,0,0,10,protocol,7.5,200,134,0.67,60,60,1,0.966667,0.558333,0.335,0.248148,0.171795,0.130859,0.130859,0.130859,0.130859,0.359314
